month,train_window,status,training_candidates,bets,active_days,staked,profit,roi_pct,available_capacity,test_candidates,alpha,safety_margin,maximum_odds,validation_rmse_pct,average_closing_edge_pct,positive_clv_rate,outcome_counts
2025-04,2024-07-01..2025-03-31,FROZEN_MODEL_EVALUATED,3844,1,1,0.14,-0.14,-100.0,3000.0,526.0,100.0,0.0,5.0,7.7033,-0.8005,0.0,{'draw': 1}
2025-05,2024-08-01..2025-04-30,FROZEN_MODEL_EVALUATED,4364,3,2,0.67,0.1,14.93,3100.0,347.0,1.0,0.0,5.0,7.7835,-6.0901,0.3333,"{'away': 2, 'home': 1}"
2025-08,2024-11-01..2025-07-31,ABSTAIN_INNER_VALIDATION,3372,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2025-09,2024-12-01..2025-08-31,ABSTAIN_INNER_VALIDATION,3400,0,0,0.0,0.0,0.0,3000.0,,,,,,,,
2025-10,2025-01-01..2025-09-30,FROZEN_MODEL_EVALUATED,3346,7,6,0.98,0.16,16.33,3100.0,481.0,10.0,0.0,5.0,8.9566,1.5536,0.5714,"{'away': 5, 'home': 2}"
2025-11,2025-02-01..2025-10-31,FROZEN_MODEL_EVALUATED,3341,0,0,0.0,0.0,0.0,3000.0,524.0,100.0,0.25,5.0,8.7135,,,{}
2025-12,2025-03-01..2025-11-30,FROZEN_MODEL_EVALUATED,3351,0,0,0.0,0.0,0.0,3100.0,479.0,100.0,0.0,5.0,8.208,,,{}
2026-01,2025-04-01..2025-12-31,FROZEN_MODEL_EVALUATED,3335,3,1,1.86,2.26,121.51,3100.0,538.0,1.0,0.0,5.0,8.157,7.508,1.0,"{'away': 2, 'home': 1}"
2026-02,2025-05-01..2026-01-31,FROZEN_MODEL_EVALUATED,3347,0,0,0.0,0.0,0.0,2800.0,526.0,100.0,0.25,5.0,8.1652,,,{}
2026-03,2025-06-01..2026-02-28,FROZEN_MODEL_EVALUATED,3526,2,2,0.38,0.03,7.89,3100.0,469.0,1.0,0.25,5.0,8.3316,8.2495,1.0,{'away': 2}
2026-04,2025-07-01..2026-03-31,FROZEN_MODEL_EVALUATED,3988,5,5,0.96,0.16,16.67,3000.0,428.0,100.0,0.0,5.0,8.2261,5.7349,0.6,"{'away': 4, 'home': 1}"
