test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,direct_predicted_clv_pct,direct_lower_clv_pct,direct_staking_probability,staking_probability_profile,decision_frozen_before_closing_and_result,movement_predicted_clv_pct,movement_lower_clv_pct,movement_staking_probability,predicted_closing_edge_pct,model_disagreement_pct,lower_closing_edge_pct,staking_probability,minimum_lower_clv_staking_probability,stake_multiplier,stake,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability,closing_fair_odds,won,profit
2024-02,data\historical_csv\football-data\2324\I1.csv:230,data\historical_csv\football-data\2324\I1.csv,230,2024-02-10,I1,Roma,Inter,home,0.2229229672896141,0.2160343899637144,4.675,4.75,0.9960773080365026,0.0048885773258997,4,0.0,VC,4.0-5.0,sportsbook,0.213903743315508,1.0421648720789465,0.0068885773258997,0.0219294466843725,1.5422291627406504,0.0496946493452063,0.343798301198723,0.25,1.6042780748663166,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,3.5963949337847785,3.5963949337847785,0.2215965667032829,lower_clv,True,3.774288174725138,3.774288174725138,0.2219770870047596,3.685341554254958,0.1778932409403593,3.5963949337847785,0.2215965667032829,0.2215965667032829,0.5,0.31,model_agreement_0.625_kelly,away,1.963043376003859,True,0.2181027665796874,4.584994567845767,False,-0.31
2024-03,data\historical_csv\football-data\2324\E3.csv:455,data\historical_csv\football-data\2324\E3.csv,455,2024-03-17,E3,Salford,Morecambe,away,0.2411894934008584,0.2320126786631383,4.43,4.5,2.781616647770257,0.0071768147377201,4,0.0,B365,4.0-5.0,sportsbook,0.2257336343115124,1.0684694557658028,0.0091768147377201,0.0297559177911294,1.4883995840570443,0.0581723717269627,0.3589863416567669,0.25,1.5801354401805856,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,3.712770143988239,3.712770143988239,0.2341146052911698,lower_clv,True,3.845339724505914,3.845339724505914,0.2344138594232639,3.779054934247077,0.1325695805176749,3.712770143988239,0.2341146052911698,0.2341146052911698,0.5,0.34,model_agreement_0.625_kelly,home,14.264161911690776,True,0.2579326453988505,3.876981133790428,False,-0.34
2024-03,data\historical_csv\football-data\2324\SP2.csv:352,data\historical_csv\football-data\2324\SP2.csv,352,2024-03-24,SP2,Santander,Eldense,away,0.257533440129105,0.2441092765229613,4.234,4.3,3.355867679821833,0.0114241636061436,4,0.0,PS,4.0-5.0,sportsbook,0.2361832782239017,1.0903965855066309,0.0134241636061436,0.0443599231246109,1.4431471727126737,0.0663234727847313,0.3716586560012864,0.25,1.558809636277747,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,3.102742278848403,3.102742278848403,0.2435114366529249,lower_clv,True,3.2339169842578785,3.2339169842578785,0.2438212493723615,3.168329631553141,0.1311747054094754,3.102742278848403,0.2435114366529249,0.2435114366529249,0.5,0.3,model_agreement_0.625_kelly,home,-2.4146594804351107,False,0.2304802563050658,4.338766435058066,False,-0.3
2024-03,data\historical_csv\football-data\2324\G1.csv:196,data\historical_csv\football-data\2324\G1.csv,196,2024-03-31,G1,AEK,Olympiakos,away,0.2279876644810963,0.2223922316728206,4.92,5.0,9.416977983027742,0.0035954328082757,4,0.0,B365,4.0-5.0,sportsbook,0.2032520325203252,1.121699309246994,0.0055954328082757,0.0157702953642646,1.5933085305042167,0.0519783751555449,0.3632546906674641,0.25,1.6260162601626105,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,7.731031537700548,7.731031537700548,0.2189655112554889,lower_clv,True,7.673457474580059,7.673457474580059,0.2188484908019919,7.702244506140303,0.057574063120489,7.673457474580059,0.2188484908019919,0.2188484908019919,0.5,0.61,model_agreement_0.625_kelly,home,37.30207676416224,True,0.2790692617157769,3.5833398270084937,False,-0.61
2024-08,data\historical_csv\football-data\2425\B1.csv:16,data\historical_csv\football-data\2425\B1.csv,16,2024-08-04,B1,Standard,Club Brugge,draw,0.218421441548626,0.2100376694254661,4.6309000000000005,4.9,-2.733655665760859,0.0063837721231598,6,0.05,BFE,4.0-5.0,exchange,0.2159407458593361,1.011487853667533,0.0083837721231599,0.0292268564747967,1.5327512336571778,0.0477079261281798,0.3347857339908358,0.1666666666666666,5.810965471074736,draw:4.0-5.0,draw:exchange,exchange:4.0-5.0,10.858471418586284,10.858471418586284,0.2393886100295542,lower_clv,True,10.938535601375763,10.938535601375763,0.239561501223036,10.898503509981024,0.0800641827894796,10.858471418586284,0.2393886100295542,0.2393886100295542,1.0,1.87,model_agreement_0.625_kelly,home,-1.3226506241370672,False,0.2130846042364614,4.692971618401362,False,-1.87
2024-08,data\historical_csv\football-data\2425\N1.csv:11,data\historical_csv\football-data\2425\N1.csv,11,2024-08-16,N1,For Sittard,Almere City,away,0.2113230013858167,0.2054352890071759,4.6309000000000005,4.9,-4.864972013666868,0.0038877123786407,6,0.05,BFE,4.0-5.0,exchange,0.2159407458593361,0.9786156871175788,0.0058877123786407,0.0183970147742833,1.5327512336571778,0.0446574109147099,0.3239055910742481,0.1666666666666666,5.810965471074736,away:4.0-5.0,away:exchange,exchange:4.0-5.0,8.80459346274077,8.80459346274077,0.2349534506526609,lower_clv,True,9.014344418262144,9.014344418262144,0.2354063884304608,8.909468940501458,0.2097509555213736,8.80459346274077,0.2349534506526609,0.2349534506526609,1.0,1.52,model_agreement_0.625_kelly,home,-6.597677321302154,False,0.201693672242324,4.958013748683965,False,-1.52
2024-08,data\historical_csv\football-data\2425\I2.csv:3,data\historical_csv\football-data\2425\I2.csv,3,2024-08-17,I2,Bari,Juve Stabia,away,0.2140205530369903,0.2034104388802463,4.724,5.0,-3.908908672971623,0.0086101141567439,6,0.05,BFE,4.0-5.0,exchange,0.2116850127011007,1.0110330925467423,0.0106101141567439,0.0402303144934675,1.552655898335116,0.0458047971222591,0.3323002740378265,0.1666666666666666,5.842506350550369,away:4.0-5.0,away:exchange,exchange:4.0-5.0,10.325466101093502,10.325466101093502,0.2335424769286484,lower_clv,True,10.70174254667271,10.70174254667271,0.2343389977702639,10.513604323883106,0.376276445579208,10.325466101093502,0.2335424769286484,0.2335424769286484,1.0,1.73,model_agreement_0.625_kelly,away,3.895064342204635,True,0.2199302801486126,4.546895494900809,True,6.44
2024-08,data\historical_csv\football-data\2425\E1.csv:22,data\historical_csv\football-data\2425\E1.csv,22,2024-08-17,E1,Sheffield United,QPR,away,0.2159651601558586,0.2091074986318078,4.6309000000000005,4.9,-3.164408458596113,0.0048576615240508,6,0.05,BFE,4.0-5.0,exchange,0.2159407458593361,1.0001130601657655,0.0068576615240508,0.0224928017118368,1.5327512336571778,0.0466409504011456,0.3310208656558623,0.1666666666666666,5.810965471074736,away:4.0-5.0,away:exchange,exchange:4.0-5.0,10.04705395525994,10.04705395525994,0.2376364291072144,lower_clv,True,10.231411349154708,10.231411349154708,0.2380345318386376,10.139232652207324,0.1843573938947678,10.04705395525994,0.2376364291072144,0.2376364291072144,1.0,1.73,model_agreement_0.625_kelly,draw,-11.341861715545786,False,0.1914490450764521,5.223321952849992,False,-1.73
2024-08,data\historical_csv\football-data\2425\B1.csv:30,data\historical_csv\football-data\2425\B1.csv,30,2024-08-18,B1,Club Brugge,Antwerp,away,0.2233948230056276,0.2159055234638214,4.444700000000001,4.7,-4.036471986035261,0.0054892995418062,6,0.05,BFE,4.0-5.0,exchange,0.2249870632438634,0.9929229698131136,0.0074892995418062,0.024572187788201,1.4917123751246557,0.0499052469457157,0.3332408220162768,0.1666666666666666,5.743919724615809,away:4.0-5.0,away:exchange,exchange:4.0-5.0,9.474280514548331,9.474280514548331,0.2463029687370313,lower_clv,True,9.114525293633124,9.114525293633124,0.2454935660306277,9.294402904090727,0.3597552209152077,9.114525293633124,0.2454935660306277,0.2454935660306277,1.0,1.65,model_agreement_0.625_kelly,home,-5.6351614152333145,False,0.2123086790666786,4.710123035930788,False,-1.65
2024-08,data\historical_csv\football-data\2425\E1.csv:31,data\historical_csv\football-data\2425\E1.csv,31,2024-08-24,E1,Middlesbrough,Portsmouth,draw,0.211596696700354,0.2055168535675621,4.724,5.0,-2.9138383746836305,0.0040798431327918,6,0.05,BFE,4.0-5.0,exchange,0.2116850127011007,0.9995827952124726,0.0060798431327918,0.019281223177928,1.552655898335116,0.0447731620545016,0.3285368592000313,0.1666666666666666,5.842506350550369,draw:4.0-5.0,draw:exchange,exchange:4.0-5.0,10.39552219681669,10.39552219681669,0.2336907751837779,lower_clv,True,10.788265457521074,10.788265457521074,0.2345221538050827,10.591893827168882,0.3927432607043837,10.39552219681669,0.2336907751837779,0.2336907751837779,1.0,1.74,model_agreement_0.625_kelly,draw,-21.58498361274753,False,0.1659928373989256,6.024356325669221,True,6.48
2024-08,data\historical_csv\football-data\2425\E1.csv:30,data\historical_csv\football-data\2425\E1.csv,30,2024-08-24,E1,Blackburn,Oxford,away,0.2189130845674994,0.2130285335092837,4.537799999999999,4.8,-3.331912064157272,0.0038845510582157,6,0.05,BFE,4.0-5.0,exchange,0.2203711049407202,0.9933837951503988,0.0058845510582157,0.0177447184844632,1.5124423131079014,0.0479229385948571,0.3310934119928545,0.1666666666666666,5.778130371545709,away:4.0-5.0,away:exchange,exchange:4.0-5.0,9.709357893085242,9.709357893085242,0.2417677242123612,lower_clv,True,9.644304236291124,9.644304236291124,0.2416243647500796,9.676831064688184,0.0650536567941184,9.644304236291124,0.2416243647500796,0.2416243647500796,1.0,1.7,model_agreement_0.625_kelly,home,-19.1615780317001,False,0.1781445237081844,5.613419818832509,False,-1.7
2024-08,data\historical_csv\football-data\2425\B1.csv:36,data\historical_csv\football-data\2425\B1.csv,36,2024-08-25,B1,Dender,Club Brugge,draw,0.2206969726736781,0.2140389195114486,4.724,5.0,1.1119855772083298,0.0046580531622294,6,0.05,BFE,4.0-5.0,exchange,0.2116850127011007,1.0425724989104554,0.0066580531622294,0.0211061035672512,1.552655898335116,0.0487071537473262,0.3426664563664902,0.1666666666666666,5.842506350550369,draw:4.0-5.0,draw:exchange,exchange:4.0-5.0,13.029064805121507,13.029064805121507,0.2392655901886568,lower_clv,True,13.369633026940097,13.369633026940097,0.2399865220722694,13.199348916030802,0.3405682218185895,13.029064805121507,0.2392655901886568,0.2392655901886568,1.0,2.19,model_agreement_0.625_kelly,away,-0.8135127669041675,False,0.2099629280971545,4.762745543047854,False,-2.19
2024-08,data\historical_csv\football-data\2425\B1.csv:38,data\historical_csv\football-data\2425\B1.csv,38,2024-08-25,B1,Standard,Beerschot VA,away,0.2199435976027059,0.21578525842915,4.444700000000001,4.7,-4.089926185995651,0.0021583391735558,6,0.05,BFE,4.0-5.0,exchange,0.2249870632438634,0.9775833082647472,0.0041583391735558,0.0098131484484243,1.4917123751246557,0.048375186126421,0.3280925863733939,0.1666666666666666,5.743919724615809,away:4.0-5.0,away:exchange,exchange:4.0-5.0,8.877364550667744,8.877364550667744,0.2449599850398625,lower_clv,True,8.563375105732174,8.563375105732174,0.2442535494088063,8.72036982819996,0.3139894449355704,8.563375105732174,0.2442535494088063,0.2442535494088063,1.0,1.55,model_agreement_0.625_kelly,home,12.16411159498618,True,0.2523547406911291,3.9626757050859416,False,-1.55
2024-08,data\historical_csv\football-data\2425\SP1.csv:29,data\historical_csv\football-data\2425\SP1.csv,29,2024-08-29,SP1,Girona,Osasuna,away,0.2079240392375688,0.2005047195733068,4.8171,5.1,-3.4148715343423897,0.005419319664262,6,0.05,BFE,4.0-5.0,exchange,0.2075937804903365,1.0015908894112926,0.007419319664262,0.0260639399086992,1.5721720872416116,0.043232406092866,0.3268923707558352,0.1666666666666666,5.87282805007161,away:4.0-5.0,away:exchange,exchange:4.0-5.0,10.118379443781022,10.118379443781022,0.2285989069020386,lower_clv,True,10.823690358769422,10.823690358769422,0.230063088494674,10.47103490127522,0.7053109149884005,10.118379443781022,0.2285989069020386,0.2285989069020386,1.0,1.66,model_agreement_0.625_kelly,home,-8.050509560089381,False,0.190881423345811,5.238854480817373,False,-1.66
2024-08,data\historical_csv\football-data\2425\N1.csv:30,data\historical_csv\football-data\2425\N1.csv,30,2024-08-31,N1,Heerenveen,NAC Breda,away,0.2132675848391254,0.2090591476446607,4.724,5.0,-1.2404586526622463,0.0022084371944646,6,0.05,BFE,4.0-5.0,exchange,0.2116850127011007,1.0074760707800283,0.0042084371944646,0.0103552407935341,1.552655898335116,0.0454830627431135,0.3311311735241528,0.1666666666666666,5.842506350550369,away:4.0-5.0,away:exchange,exchange:4.0-5.0,10.831056938610027,10.831056938610027,0.2346127369572608,lower_clv,True,11.32201062317817,11.32201062317817,0.2356520123267954,11.0765337808941,0.4909536845681419,10.831056938610027,0.2346127369572608,0.2346127369572608,1.0,1.82,model_agreement_0.625_kelly,home,-8.549970037938293,False,0.1935860075403507,5.165662604987406,False,-1.82
2024-08,data\historical_csv\football-data\2425\P1.csv:33,data\historical_csv\football-data\2425\P1.csv,33,2024-08-31,P1,Sp Lisbon,Porto,away,0.2183462149878803,0.2115335844459287,4.537799999999999,4.8,-4.0102900501264855,0.0048126305419515,6,0.05,BFE,4.0-5.0,exchange,0.2203711049407202,0.9908114543720028,0.0068126305419515,0.0220412822004663,1.5124423131079014,0.0476750695995336,0.3302360544546248,0.1666666666666666,5.778130371545709,away:4.0-5.0,away:exchange,exchange:4.0-5.0,9.444396998064002,9.444396998064002,0.2411838269603421,lower_clv,True,9.36150011786545,9.36150011786545,0.2410011461894871,9.402948557964727,0.0828968801985521,9.36150011786545,0.2410011461894871,0.2410011461894871,1.0,1.65,model_agreement_0.625_kelly,home,13.155674920294214,True,0.2493624111249818,4.010227505775899,False,-1.65
2025-10,data\historical_csv\football-data\2526\SP2.csv:86,data\historical_csv\football-data\2526\SP2.csv,86,2025-10-05,SP2,Santander,Malaga,away,0.2407814053107751,0.2315142899838795,4.5574,4.63,5.510322517253252,0.0072671153268956,8,0.0,PS,4.0-5.0,sportsbook,0.2194233554219511,1.0973371765633266,0.0092671153268956,0.0301813809812928,1.5167522854758682,0.0579756851434317,0.3652057468052095,0.125,1.5930135603633655,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,5.124152614022528,5.124152614022528,0.230666943024581,lower_clv,True,4.98626562463107,4.98626562463107,0.2303643867657679,5.055209119326799,0.1378869893914585,4.98626562463107,0.2303643867657679,0.2303643867657679,1.0,0.88,model_agreement_0.625_kelly,home,6.872171796707227,True,0.2345025053686471,4.264346764346764,False,-0.88
2025-10,data\historical_csv\football-data\2526\D2.csv:77,data\historical_csv\football-data\2526\D2.csv,77,2025-10-18,D2,Paderborn,Bielefeld,away,0.2313454115519699,0.221591592245019,4.675,4.75,3.5940693745464047,0.0077538193069509,8,0.0,PS,4.0-5.0,sportsbook,0.213903743315508,1.0815397990054596,0.0097538193069509,0.0335162009695147,1.5422291627406504,0.0535206994461503,0.3567876403616858,0.125,1.6042780748663166,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,3.98345112154252,3.98345112154252,0.222424494377631,lower_clv,True,3.709052451912776,3.709052451912776,0.2218375453516851,3.846251786727648,0.2743986696297442,3.709052451912776,0.2218375453516851,0.2218375453516851,1.0,0.63,model_agreement_0.625_kelly,home,-3.72839002273907,False,0.2059285774914672,4.856052579887488,False,-0.63
2025-10,data\historical_csv\football-data\2526\T1.csv:91,data\historical_csv\football-data\2526\T1.csv,91,2025-10-27,T1,Samsunspor,Rizespor,away,0.2436122843811455,0.239091889228562,4.444700000000001,4.7,6.269172005418988,0.0025203951525835,8,0.05,BFE,4.0-5.0,exchange,0.2249870632438634,1.0827835203888778,0.0045203951525835,0.0103459279936811,1.4917123751246557,0.0593469451014001,0.3633994593437415,0.125,5.743919724615809,away:4.0-5.0,away:exchange,exchange:4.0-5.0,4.361709241854268,4.361709241854268,0.2348003447743475,lower_clv,True,4.532073900583278,4.532073900583278,0.2351836432168273,4.446891571218773,0.1703646587290102,4.361709241854268,0.2348003447743475,0.2348003447743475,1.0,0.79,model_agreement_0.625_kelly,draw,2.7513345263879163,True,0.231177209994798,4.3256859100536,False,-0.79
2025-10,data\historical_csv\football-data\2526\F2.csv:111,data\historical_csv\football-data\2526\F2.csv,111,2025-10-31,F2,Guingamp,Laval,away,0.2391304347826087,0.2252389286239294,4.6309000000000005,4.9,4.3058954564555,0.0118915061586792,7,0.05,BFE,4.0-5.0,exchange,0.2159407458593361,1.1073891304347827,0.0138915061586792,0.0497281166635677,1.5327512336571778,0.0571833648393194,0.3665274689180208,0.1428571428571428,5.810965471074736,away:4.0-5.0,away:exchange,exchange:4.0-5.0,5.326610718444613,5.326610718444613,0.2274430687737688,lower_clv,True,5.658080480280958,5.658080480280958,0.2281588470497763,5.492345599362785,0.3314697618363453,5.326610718444613,0.2274430687737688,0.2274430687737688,1.0,0.92,model_agreement_0.625_kelly,home,-6.008679418510832,False,0.2029655587067074,4.926944287355846,False,-0.92
2025-11,data\historical_csv\football-data\2526\SP2.csv:175,data\historical_csv\football-data\2526\SP2.csv,175,2025-11-30,SP2,Cordoba,Cadiz,away,0.2611909527299508,0.2526407418699892,4.273199999999999,4.34,7.958441815883765,0.0065502108599616,8,0.0,PS,4.0-5.0,sportsbook,0.2340166619863334,1.1161211792056258,0.0085502108599616,0.0250782455957959,1.4523629610895952,0.0682207137879794,0.3793440655166839,0.125,1.5632313020687238,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,7.690115096825956,5.567905463988283,0.2470464884957135,lower_clv,True,7.614978180167631,5.3119366297604165,0.2464474787741281,7.652546638496793,0.0751369166583248,5.3119366297604165,0.2464474787741281,0.2464474787741281,1.0,1.01,model_agreement_0.625_kelly,away,-6.243277596524798,False,0.2194063521564055,4.5577531834043805,True,3.31
2025-12,data\historical_csv\football-data\2526\SP1.csv:141,data\historical_csv\football-data\2526\SP1.csv,141,2025-12-01,SP1,Vallecano,Valencia,away,0.2355861252607803,0.2302386915519054,4.528,4.6,4.252079534702768,0.0033474337088748,8,0.0,BMGM,4.0-5.0,sportsbook,0.2208480565371025,1.0667339751808131,0.0053474337088748,0.0142089594842203,1.5102803409008818,0.055500822415388,0.3558010935703691,0.125,1.590106007067149,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,5.178937079870303,5.178937079870303,0.2322856384272754,lower_clv,True,5.330459155394296,5.330459155394296,0.2326202719862948,5.2546981176323,0.1515220755239932,5.178937079870303,0.2322856384272754,0.2322856384272754,1.0,0.92,model_agreement_0.625_kelly,draw,8.278725409585164,True,0.2391314607102146,4.18180024088016,False,-0.92
