bet_date,settlement_date,league,home_team,away_team,outcome,actual_result,odds,stake,won,profit,rule_label,month,season
2023-10-01,2023-10-02,I2,Bari,Como,draw,draw,2.88,10.0,True,18.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-01,2023-10-02,I2,Bari,Como,draw,draw,3.12,10.0,True,21.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-01,2023-10-02,I2,Sampdoria,Catanzaro,draw,away,3.25,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-01,2023-10-02,I2,Cremonese,Parma,draw,away,3.3,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-01,2023-10-02,I2,Cremonese,Parma,draw,away,3.33,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-01,2023-10-02,I2,Sampdoria,Catanzaro,draw,away,3.38,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-01,2023-10-02,I2,Palermo,Sudtirol,draw,home,3.42,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-06,2023-10-07,I2,Brescia,FeralpiSalo,draw,draw,3.16,10.0,True,21.6,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-06,2023-10-07,I2,Brescia,FeralpiSalo,draw,draw,3.22,10.0,True,22.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-07,2023-10-08,I2,Sudtirol,Catanzaro,draw,away,3.01,7.69,False,-7.69,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
2023-10-07,2023-10-08,I2,Reggiana,Bari,draw,draw,3.03,7.69,True,15.62,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-10,2023-24
