test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,direct_predicted_clv_pct,direct_lower_clv_pct,predicted_positive_clv_probability,direct_staking_probability,direct_unshrunk_market_staking_probability,direct_market_staking_probability,direct_market_calibration_weight,direct_market_logistic_staking_probability,direct_validated_market_residual_staking_probability,outcome_probability_weight,staking_probability_profile,decision_frozen_before_closing_and_result,movement_predicted_clv_pct,movement_lower_clv_pct,movement_staking_probability,movement_market_staking_probability,movement_market_logistic_staking_probability,movement_validated_market_residual_staking_probability,movement_unshrunk_market_staking_probability,movement_market_calibration_weight,predicted_closing_edge_pct,model_disagreement_pct,lower_closing_edge_pct,staking_probability,minimum_lower_clv_staking_probability,peer_positive_clv_probability,local_positive_clv_probability,stake_multiplier,stake,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability,closing_fair_odds,won,profit
2022-04,data\historical_csv\football-data\2122\SP2.csv:380,data\historical_csv\football-data\2122\SP2.csv,380,2022-04-09,SP2,Las Palmas,Amorebieta,home,0.5975611521825509,0.5765138277172466,1.7644,1.78,1.7200997624309933,0.0190473244653043,5,0.0,WH,1.5-2.0,sportsbook,0.5667649059170257,1.0543368969108928,0.0210473244653043,0.0318751049925774,0.5678106892486476,0.3570793305977378,0.3393016096889902,0.2,0.8841532532305685,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,5.818524852495353,1.7138887342474307,0.7727996322062506,0.5764786257892055,0.6191376971463458,0.5968825459261853,0.4783020231771778,,,0.0,lower_clv,True,6.027632086085744,4.102484866905543,0.590016350413203,0.6004197232884801,,,0.6191376971463458,0.3572421622739422,5.923078469290548,0.20910723359039185,1.7138887342474307,0.5764786257892055,0.5764786257892055,0.7727996322062506,0.7727996322062506,1.030399509608334,1.44,model_agreement_0.625_kelly,home,3.473098868361957,True,0.5864492114507026,1.705177499559245,True,1.1
2022-04,data\historical_csv\football-data\2122\I2.csv:339,data\historical_csv\football-data\2122\I2.csv,339,2022-04-10,I2,Perugia,Pisa,home,0.3579563597658329,0.3489457540778616,3.058,3.1,6.707611597010077,0.0070106056879712,5,0.0,WH,3.0-4.0,sportsbook,0.3270111183780249,1.094630548163917,0.0090106056879712,0.0195850848761493,1.1177611075068703,0.1281327554968064,0.4001096971309851,0.2,1.373446697187708,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,9.415778258828915,5.311142140580993,0.8633567491688716,0.3443791436905853,0.3505076068196632,0.34731040000419,0.4783020231771778,,,0.0,lower_clv,True,10.07091109378928,6.734309304935815,0.3490330585511308,0.3495598293629587,,,0.3505076068196632,0.3572421622739422,9.743344676309096,0.655132834960364,5.311142140580993,0.3443791436905853,0.3443791436905853,0.8633567491688716,0.8633567491688716,1.05,1.69,model_agreement_0.625_kelly,draw,16.38110930800387,True,0.3805791671288551,2.627574198409614,False,-1.69
2022-04,data\historical_csv\football-data\2122\I2.csv:338,data\historical_csv\football-data\2122\I2.csv,338,2022-04-10,I2,Crotone,Ternana,home,0.3838945520637903,0.3748577965368875,2.8424,2.88,6.549580087644902,0.0070367555269027,5,0.0,WH,2.0-3.0,sportsbook,0.3518153672952435,1.0911818747861175,0.0090367555269028,0.0183299176533599,1.04464876572468,0.1473750271042582,0.4010349699818675,0.2,1.3228257810301347,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,9.161907346114589,5.057271227866667,0.8515146017250297,0.3696076246406793,0.3795083684228868,0.374343170422668,0.4783020231771778,,,0.0,lower_clv,True,9.876493587490565,6.775134226915958,0.3756513306604136,0.3770292271706518,,,0.3795083684228868,0.3572421622739422,9.519200466802577,0.7145862413759758,5.057271227866667,0.3696076246406793,0.3696076246406793,0.8515146017250297,0.8515146017250297,1.05,1.8,model_agreement_0.625_kelly,away,22.94607911982307,True,0.4325431998305062,2.311907805721727,False,-1.8
2022-04,data\historical_csv\football-data\2122\I2.csv:336,data\historical_csv\football-data\2122\I2.csv,336,2022-04-10,I2,Ascoli,Reggina,home,0.4596956825843141,0.4471964030731303,2.274,2.3,1.6924620588298245,0.0104992795111837,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.0453479821967302,0.0124992795111837,0.0228396304532577,0.8215403953283443,0.2113201205866584,0.3776585728010505,0.2,1.1433597185575906,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,5.396157978715092,1.29152186046717,0.7085759024336533,0.4454332535640596,0.4648090881278202,0.4547007544366526,0.4783020231771778,,,0.0,lower_clv,True,5.17298173153351,2.6918069546032264,0.4515910596068743,0.4563130966966957,,,0.4648090881278202,0.3572421622739422,5.284569855124301,0.22317624718158147,1.29152186046717,0.4454332535640596,0.4454332535640596,0.7085759024336533,0.7085759024336533,1.0,0.63,model_agreement_0.625_kelly,home,24.440500826705257,True,0.5472317538553442,1.8273793378304963,True,0.8
2022-04,data\historical_csv\football-data\2122\SP2.csv:409,data\historical_csv\football-data\2122\SP2.csv,409,2022-04-29,SP2,Las Palmas,Malaga,home,0.5890645570319245,0.5829845136878523,1.833,1.85,6.861061358983345,0.0040800433440721,5,0.0,WH,1.5-2.0,sportsbook,0.5455537370430987,1.0797553330395178,0.0060800433440721,0.0069263093414242,0.605953968857568,0.3469970523512174,0.3569460062468199,0.2,0.9274413529732684,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,10.909116892097444,6.804480773849522,0.8755906829127009,0.5826758361912139,0.6097470949004293,0.5956240740017844,0.4783020231771778,,,0.0,lower_clv,True,10.524331151062484,8.524334068338991,0.59205856011096,0.598377650526608,,,0.6097470949004293,0.3572421622739422,10.716724021579964,0.38478574103496044,6.804480773849522,0.5826758361912139,0.5826758361912139,0.8755906829127009,0.8755906829127009,1.05,5.36,model_agreement_0.625_kelly,home,0.7328970236230692,True,0.549552084144152,1.819663738619708,True,4.46
2022-04,data\historical_csv\football-data\2122\SP2.csv:410,data\historical_csv\football-data\2122\SP2.csv,410,2022-04-30,SP2,Oviedo,Mirandes,home,0.5605589059670222,0.5449196905116134,2.029,2.05,10.564205204806342,0.0136392154554087,5,0.0,WH,2.0-3.0,sportsbook,0.4928536224741252,1.137374020207088,0.0156392154554088,0.024331457961371,0.7075430608436777,0.3142262870589448,0.3966195641110902,0.2,1.0349926071956617,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,13.864723281816511,9.760087163568588,0.9431426124327256,0.5409565656164051,0.5780842248163741,0.558714800127583,0.4783020231771778,,,0.0,lower_clv,True,14.346257628798554,12.13240379309426,0.5526486140615784,0.56173528664638,,,0.5780842248163741,0.3572421622739422,14.105490455307532,0.481534346982043,9.760087163568588,0.5409565656164051,0.5409565656164051,0.9431426124327256,0.9431426124327256,1.05,6.22,model_agreement_0.625_kelly,home,-7.305703356834536,False,0.4568471988327524,2.188915686809521,True,6.4
2022-04,data\historical_csv\football-data\2122\SP2.csv:412,data\historical_csv\football-data\2122\SP2.csv,412,2022-04-30,SP2,Burgos,Almeria,away,0.4712492436083678,0.4639550268583929,2.274,2.3,5.5033731075985415,0.0052942167499749,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.0716207799654285,0.0072942167499749,0.0112344302336423,0.8215403953283443,0.2220758496014588,0.3871502898922017,0.2,1.1433597185575906,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,7.1545644005176925,3.04992828226977,0.7606785521521904,0.4531659115315293,0.4778342119170988,0.4649648095142896,0.4783020231771778,,,0.0,lower_clv,True,7.25340750278054,4.772232725850256,0.4607398097003089,0.4668466509110154,,,0.4778342119170988,0.3572421622739422,7.203985951649116,0.09884310226284754,3.04992828226977,0.4531659115315293,0.4531659115315293,0.7606785521521904,0.7606785521521904,1.0142380695362538,1.52,model_agreement_0.625_kelly,away,11.378316675729996,True,0.4897903107991644,2.0416900415370693,True,1.94
2022-05,data\historical_csv\football-data\2122\SP2.csv:413,data\historical_csv\football-data\2122\SP2.csv,413,2022-05-01,SP2,Amorebieta,Fuenlabrada,home,0.4976514291514918,0.4874889311195417,2.176,2.2,6.077591411612282,0.00816249803195,5,0.0,WH,2.0-3.0,sportsbook,0.4595588235294117,1.0828895098336462,0.01016249803195,0.016402038764095,0.7774883289936962,0.2476569449365222,0.3869181780723181,0.2,1.1029411764705843,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,9.141312217772915,6.993451573840835,0.8386861652290302,0.4916978473062538,0.5148634700097158,0.5109524328366339,0.8311706435373597,,,0.0,lower_clv,True,8.738453165068293,6.282719351825561,0.4884316146683159,0.5098089348411113,,,0.5148634700097158,0.8087710793162676,8.939882691420603,0.4028590527046223,6.282719351825561,0.4884316146683159,0.4884316146683159,0.8386861652290302,0.8386861652290302,1.05,3.51,model_agreement_0.625_kelly,home,26.47855171342661,True,0.581243344271262,1.7204498079092108,True,4.13
2022-05,data\historical_csv\football-data\2122\SP2.csv:422,data\historical_csv\football-data\2122\SP2.csv,422,2022-05-07,SP2,Huesca,Sp Gijon,away,0.2965403624382208,0.2894111037891269,3.744,3.8,8.355517258649115,0.0051292586490938,5,0.0,WH,3.0-4.0,sportsbook,0.2670940170940171,1.1102471169686985,0.0071292586490938,0.0172969999999997,1.3201545586153456,0.0879361865549913,0.391479111286264,0.2,1.4957264957264904,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,8.667931996641409,6.520071352709328,0.8269665036538808,0.2845087375873646,0.2859547894198757,0.2857106534195812,0.8311706435373597,,,0.0,lower_clv,True,9.453163188494296,5.227856480414883,0.2810573089754671,0.2850182495204217,,,0.2859547894198757,0.8087710793162676,9.060547592567852,0.7852311918528869,5.227856480414883,0.2810573089754671,0.2810573089754671,0.8269665036538808,0.8269665036538808,1.05,1.25,model_agreement_0.625_kelly,draw,5.727236984403494,True,0.2823911244241546,3.5411877835720813,False,-1.25
2022-05,data\historical_csv\football-data\2122\SP2.csv:452,data\historical_csv\football-data\2122\SP2.csv,452,2022-05-21,SP2,Ponferradina,Leganes,home,0.6233498811187735,0.6195013967297761,1.7644,1.78,9.3048264390017,0.0018484843889974,5,0.0,WH,1.5-2.0,sportsbook,0.5667649059170257,1.099838530245964,0.0038484843889974,0.0029654042536749,0.5678106892486476,0.3885650742907891,0.3539447256411133,0.2,0.8841532532305685,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,13.207459318454257,11.059598674522174,0.921854947095158,0.6294468299394819,0.6558425940522066,0.6513862141837156,0.8311706435373597,,,0.0,lower_clv,True,12.03044955155834,10.03922862321025,0.6236637305781583,0.6496890647212351,,,0.6558425940522066,0.8087710793162676,12.618954435006298,1.1770097668959174,10.03922862321025,0.6236637305781583,0.6236637305781583,0.921854947095158,0.921854947095158,1.05,8.62,model_agreement_0.625_kelly,away,-2.965467235921804,False,0.5499576783273532,1.8183217353040877,False,-8.62
2022-05,data\historical_csv\football-data\2122\SP2.csv:443,data\historical_csv\football-data\2122\SP2.csv,443,2022-05-21,SP2,Cartagena,Amorebieta,away,0.4102114589026323,0.3979339424616097,2.715,2.75,8.039065378327015,0.0102775164410225,5,0.0,WH,2.0-3.0,sportsbook,0.3683241252302026,1.1137241109206466,0.0122775164410225,0.0250541914858162,0.9987919533858988,0.1682734410150259,0.4097159043386393,0.2,1.2891344383057168,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,9.276748445762536,7.128887801830455,0.8481999201363846,0.3945815388649372,0.4148472044120969,0.4114257651394828,0.8311706435373597,,,0.0,lower_clv,True,9.682411229576848,6.618386733733983,0.39270124027158,0.4106122555920052,,,0.4148472044120969,0.8087710793162676,9.479579837669693,0.40566278381431253,6.618386733733983,0.39270124027158,0.39270124027158,0.8481999201363846,0.8481999201363846,1.05,2.53,model_agreement_0.625_kelly,home,-6.614842623350126,False,0.3439600640023936,2.9073142630681708,False,-2.53
2022-05,data\historical_csv\football-data\2122\SP2.csv:448,data\historical_csv\football-data\2122\SP2.csv,448,2022-05-21,SP2,Eibar,Tenerife,home,0.5038581329409396,0.4934907487140482,2.127,2.15,4.965482251478059,0.0083673842268913,5,0.0,WH,2.0-3.0,sportsbook,0.4701457451810061,1.0717062487653786,0.0103673842268913,0.0166066273021183,0.7547125362181001,0.2538730181307296,0.3802680494059732,0.2,1.0813352139163124,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,8.169484539633274,6.021623895701193,0.8087726296777501,0.4984561537174481,0.5219333689964676,0.5179697258493758,0.8311706435373597,,,0.0,lower_clv,True,7.6801585015654705,5.279723841286388,0.4949681421781213,0.5167768377760033,,,0.5219333689964676,0.8087710793162676,7.924821520599372,0.4893260380678033,5.279723841286388,0.4949681421781213,0.4949681421781213,0.8087726296777501,0.8087726296777501,1.05,3.07,model_agreement_0.625_kelly,home,0.3090589544183952,True,0.4715987727053051,2.120446570001752,True,3.46
2022-08,data\historical_csv\football-data\2223\I2.csv:11,data\historical_csv\football-data\2223\I2.csv,11,2022-08-14,I2,Venezia,Genoa,away,0.4250808965334687,0.4171085909118953,2.6660000000000004,2.7,11.20115033711131,0.0059723056215734,5,0.0,WH,2.0-3.0,sportsbook,0.3750937734433608,1.1332656701582278,0.0079723056215734,0.014049809507502,0.980579221756517,0.1806937685976975,0.4168254947063513,0.2,1.275318829707417,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,11.643277540375198,6.982804636776413,0.8934273826406928,0.4012858388476233,0.4291810510970688,0.4285666191091956,0.9779735682819384,,,0.0,lower_clv,True,11.836278115396404,8.620726980965966,0.4074295835745159,0.4287019438829156,,,0.4291810510970688,0.9779735682819384,11.739777827885801,0.19300057502120538,6.982804636776413,0.4012858388476233,0.4012858388476233,0.8934273826406928,0.8934273826406928,1.05,2.75,model_agreement_0.625_kelly,away,29.635559450263,True,0.4862549116664027,2.056534496634667,True,4.58
2022-08,data\historical_csv\football-data\2223\I2.csv:29,data\historical_csv\football-data\2223\I2.csv,29,2022-08-28,I2,Pisa,Genoa,away,0.4247787610619469,0.4172544014904518,2.519,2.55,5.106383735444808,0.0055243595714951,5,0.0,WH,2.0-3.0,sportsbook,0.3969829297340214,1.0700176991150443,0.0075243595714951,0.0130052631578947,0.9238619973704733,0.1804369958493225,0.3924369546352452,0.2,1.2306470821754625,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,6.502514238113507,1.8420413345147215,0.7304522051290416,0.4042955193906897,0.4288369566143254,0.4282963963230559,0.9779735682819384,,,0.0,lower_clv,True,6.311794387968206,3.273544835218667,0.4099783439270292,0.4284215686696713,,,0.4288369566143254,0.9779735682819384,6.407154313040857,0.19071985014530135,1.8420413345147215,0.4042955193906897,0.4042955193906897,0.7304522051290416,0.7304522051290416,1.0,0.76,model_agreement_0.625_kelly,away,24.54780387861122,True,0.4944335207566939,2.0225165932713742,True,1.15
2022-09,data\historical_csv\football-data\2223\E3.csv:102,data\historical_csv\football-data\2223\E3.csv,102,2022-09-17,E3,Gillingham,Mansfield,home,0.2699798435701823,0.2624979311775837,3.94,4.0,3.4241848839679623,0.0054819123925986,4,0.0,B365,3.0-4.0,sportsbook,0.2538071065989847,1.0637205836665182,0.0074819123925986,0.0203048950621885,1.3711807233098423,0.0728891159341801,0.3701911571856406,0.25,1.522842639593902,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,5.7013679280322656,3.3261936712899685,0.7555803059543706,0.2622492225159644,0.2535044566169744,0.2537037448097499,0.9772105742935278,,,0.0,lower_clv,True,6.365872317173005,3.928817905185822,0.2637787256476797,0.2537386013077379,,,0.2535044566169744,0.9772105742935278,6.033620122602635,0.6645043891407392,3.3261936712899685,0.2622492225159644,0.2622492225159644,0.7555803059543706,0.7555803059543706,0.5037202039695804,0.36,model_agreement_0.625_kelly,away,10.618408910178578,True,0.2807573830207578,3.561794134283069,False,-0.36
