date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved
2021-12-01,0,0.0,0.0,0.0,0.0,100.0
2021-12-02,0,0.0,0.0,0.0,0.0,100.0
2021-12-03,0,0.0,0.0,0.0,0.0,100.0
2021-12-04,0,0.0,0.0,0.0,0.0,100.0
2021-12-05,1,9.32,-9.32,-9.32,9.32,90.68
2021-12-06,0,0.0,0.0,-9.32,9.32,100.0
2021-12-07,0,0.0,0.0,-9.32,9.32,100.0
2021-12-08,0,0.0,0.0,-9.32,9.32,100.0
2021-12-09,0,0.0,0.0,-9.32,9.32,100.0
2021-12-10,1,15.0,14.41,5.09,0.0,85.0
2021-12-11,2,15.76,0.73,5.82,0.0,84.24
2021-12-12,1,15.0,15.43,21.25,0.0,85.0
2021-12-13,0,0.0,0.0,21.25,0.0,100.0
2021-12-14,0,0.0,0.0,21.25,0.0,100.0
2021-12-15,0,0.0,0.0,21.25,0.0,100.0
2021-12-16,0,0.0,0.0,21.25,0.0,100.0
2021-12-17,0,0.0,0.0,21.25,0.0,100.0
2021-12-18,0,0.0,0.0,21.25,0.0,100.0
2021-12-19,0,0.0,0.0,21.25,0.0,100.0
2021-12-20,0,0.0,0.0,21.25,0.0,100.0
2021-12-21,0,0.0,0.0,21.25,0.0,100.0
2021-12-22,0,0.0,0.0,21.25,0.0,100.0
2021-12-23,0,0.0,0.0,21.25,0.0,100.0
2021-12-24,0,0.0,0.0,21.25,0.0,100.0
2021-12-25,0,0.0,0.0,21.25,0.0,100.0
2021-12-26,0,0.0,0.0,21.25,0.0,100.0
2021-12-27,1,9.15,-9.15,12.1,9.15,90.85
2021-12-28,0,0.0,0.0,12.1,9.15,100.0
2021-12-29,0,0.0,0.0,12.1,9.15,100.0
2021-12-30,0,0.0,0.0,12.1,9.15,100.0
2021-12-31,0,0.0,0.0,12.1,9.15,100.0
2022-01-01,0,0.0,0.0,12.1,9.15,100.0
2022-01-02,0,0.0,0.0,12.1,9.15,100.0
2022-01-03,0,0.0,0.0,12.1,9.15,100.0
2022-01-04,0,0.0,0.0,12.1,9.15,100.0
2022-01-05,0,0.0,0.0,12.1,9.15,100.0
2022-01-06,0,0.0,0.0,12.1,9.15,100.0
2022-01-07,0,0.0,0.0,12.1,9.15,100.0
2022-01-08,0,0.0,0.0,12.1,9.15,100.0
2022-01-09,0,0.0,0.0,12.1,9.15,100.0
2022-01-10,0,0.0,0.0,12.1,9.15,100.0
2022-01-11,0,0.0,0.0,12.1,9.15,100.0
2022-01-12,0,0.0,0.0,12.1,9.15,100.0
2022-01-13,0,0.0,0.0,12.1,9.15,100.0
2022-01-14,1,2.64,6.47,18.57,2.68,97.36
2022-01-15,0,0.0,0.0,18.57,2.68,100.0
2022-01-16,0,0.0,0.0,18.57,2.68,100.0
2022-01-17,0,0.0,0.0,18.57,2.68,100.0
2022-01-18,0,0.0,0.0,18.57,2.68,100.0
2022-01-19,0,0.0,0.0,18.57,2.68,100.0
2022-01-20,0,0.0,0.0,18.57,2.68,100.0
2022-01-21,0,0.0,0.0,18.57,2.68,100.0
2022-01-22,0,0.0,0.0,18.57,2.68,100.0
2022-01-23,0,0.0,0.0,18.57,2.68,100.0
2022-01-24,0,0.0,0.0,18.57,2.68,100.0
2022-01-25,0,0.0,0.0,18.57,2.68,100.0
2022-01-26,0,0.0,0.0,18.57,2.68,100.0
2022-01-27,0,0.0,0.0,18.57,2.68,100.0
2022-01-28,0,0.0,0.0,18.57,2.68,100.0
2022-01-29,0,0.0,0.0,18.57,2.68,100.0
2022-01-30,0,0.0,0.0,18.57,2.68,100.0
2022-01-31,0,0.0,0.0,18.57,2.68,100.0
2022-02-01,0,0.0,0.0,18.57,2.68,100.0
2022-02-02,0,0.0,0.0,18.57,2.68,100.0
2022-02-03,0,0.0,0.0,18.57,2.68,100.0
2022-02-04,0,0.0,0.0,18.57,2.68,100.0
2022-02-05,1,7.44,-7.44,11.13,10.12,92.56
2022-02-06,1,6.23,-6.23,4.9,16.35,93.77
2022-02-07,0,0.0,0.0,4.9,16.35,100.0
2022-02-08,0,0.0,0.0,4.9,16.35,100.0
2022-02-09,0,0.0,0.0,4.9,16.35,100.0
2022-02-10,0,0.0,0.0,4.9,16.35,100.0
2022-02-11,0,0.0,0.0,4.9,16.35,100.0
2022-02-12,2,12.65,25.56,30.46,0.0,87.35
2022-02-13,2,15.0,-2.99,27.47,2.99,85.0
2022-02-14,0,0.0,0.0,27.47,2.99,100.0
2022-02-15,0,0.0,0.0,27.47,2.99,100.0
2022-02-16,0,0.0,0.0,27.47,2.99,100.0
2022-02-17,0,0.0,0.0,27.47,2.99,100.0
2022-02-18,1,15.0,21.32,48.79,0.0,85.0
2022-02-19,2,22.34,10.01,58.8,0.0,77.66
2022-02-20,0,0.0,0.0,58.8,0.0,100.0
2022-02-21,0,0.0,0.0,58.8,0.0,100.0
2022-02-22,0,0.0,0.0,58.8,0.0,100.0
2022-02-23,0,0.0,0.0,58.8,0.0,100.0
2022-02-24,0,0.0,0.0,58.8,0.0,100.0
2022-02-25,0,0.0,0.0,58.8,0.0,100.0
2022-02-26,3,14.99,7.61,66.41,0.0,85.01
2022-02-27,0,0.0,0.0,66.41,0.0,100.0
2022-02-28,0,0.0,0.0,66.41,0.0,100.0
2022-03-01,0,0.0,0.0,66.41,0.0,100.0
2022-03-02,0,0.0,0.0,66.41,0.0,100.0
2022-03-03,0,0.0,0.0,66.41,0.0,100.0
2022-03-04,0,0.0,0.0,66.41,0.0,100.0
2022-03-05,1,15.0,-15.0,51.41,15.0,85.0
2022-03-06,0,0.0,0.0,51.41,15.0,100.0
2022-03-07,0,0.0,0.0,51.41,15.0,100.0
2022-03-08,0,0.0,0.0,51.41,15.0,100.0
2022-03-09,0,0.0,0.0,51.41,15.0,100.0
2022-03-10,0,0.0,0.0,51.41,15.0,100.0
2022-03-11,0,0.0,0.0,51.41,15.0,100.0
2022-03-12,0,0.0,0.0,51.41,15.0,100.0
2022-03-13,2,15.0,-15.0,36.41,30.0,85.0
2022-03-14,0,0.0,0.0,36.41,30.0,100.0
2022-03-15,2,15.0,11.92,48.33,18.08,85.0
2022-03-16,0,0.0,0.0,48.33,18.08,100.0
2022-03-17,0,0.0,0.0,48.33,18.08,100.0
2022-03-18,0,0.0,0.0,48.33,18.08,100.0
2022-03-19,1,15.0,-15.0,33.33,33.08,85.0
2022-03-20,1,13.14,-13.14,20.19,46.22,86.86
2022-03-21,0,0.0,0.0,20.19,46.22,100.0
2022-03-22,0,0.0,0.0,20.19,46.22,100.0
2022-03-23,0,0.0,0.0,20.19,46.22,100.0
2022-03-24,0,0.0,0.0,20.19,46.22,100.0
2022-03-25,0,0.0,0.0,20.19,46.22,100.0
2022-03-26,2,15.0,3.32,23.51,42.9,85.0
2022-03-27,1,15.0,22.79,46.3,20.11,85.0
2022-03-28,1,14.02,17.86,64.16,2.25,85.98
2022-03-29,0,0.0,0.0,64.16,2.25,100.0
2022-03-30,0,0.0,0.0,64.16,2.25,100.0
2022-03-31,0,0.0,0.0,64.16,2.25,100.0
2022-04-01,0,0.0,0.0,64.16,2.25,100.0
2022-04-02,0,0.0,0.0,64.16,2.25,100.0
2022-04-03,0,0.0,0.0,64.16,2.25,100.0
2022-04-04,0,0.0,0.0,64.16,2.25,100.0
2022-04-05,0,0.0,0.0,64.16,2.25,100.0
2022-04-06,0,0.0,0.0,64.16,2.25,100.0
2022-04-07,0,0.0,0.0,64.16,2.25,100.0
2022-04-08,0,0.0,0.0,64.16,2.25,100.0
2022-04-09,2,19.13,20.32,84.48,0.0,80.87
2022-04-10,3,15.0,-1.97,82.51,1.97,85.0
2022-04-11,0,0.0,0.0,82.51,1.97,100.0
2022-04-12,0,0.0,0.0,82.51,1.97,100.0
2022-04-13,0,0.0,0.0,82.51,1.97,100.0
2022-04-14,0,0.0,0.0,82.51,1.97,100.0
2022-04-15,0,0.0,0.0,82.51,1.97,100.0
2022-04-16,0,0.0,0.0,82.51,1.97,100.0
2022-04-17,0,0.0,0.0,82.51,1.97,100.0
2022-04-18,0,0.0,0.0,82.51,1.97,100.0
2022-04-19,0,0.0,0.0,82.51,1.97,100.0
2022-04-20,0,0.0,0.0,82.51,1.97,100.0
2022-04-21,0,0.0,0.0,82.51,1.97,100.0
2022-04-22,0,0.0,0.0,82.51,1.97,100.0
2022-04-23,0,0.0,0.0,82.51,1.97,100.0
2022-04-24,0,0.0,0.0,82.51,1.97,100.0
2022-04-25,0,0.0,0.0,82.51,1.97,100.0
2022-04-26,0,0.0,0.0,82.51,1.97,100.0
2022-04-27,0,0.0,0.0,82.51,1.97,100.0
2022-04-28,0,0.0,0.0,82.51,1.97,100.0
2022-04-29,1,14.2,11.83,94.34,0.0,85.8
2022-04-30,2,15.0,17.27,111.61,0.0,85.0
2022-05-01,1,15.0,17.64,129.25,0.0,85.0
2022-05-02,0,0.0,0.0,129.25,0.0,100.0
2022-05-03,0,0.0,0.0,129.25,0.0,100.0
2022-05-04,0,0.0,0.0,129.25,0.0,100.0
2022-05-05,0,0.0,0.0,129.25,0.0,100.0
2022-05-06,0,0.0,0.0,129.25,0.0,100.0
2022-05-07,1,7.97,-7.97,121.28,7.97,92.03
2022-05-08,0,0.0,0.0,121.28,7.97,100.0
2022-05-09,0,0.0,0.0,121.28,7.97,100.0
2022-05-10,0,0.0,0.0,121.28,7.97,100.0
2022-05-11,0,0.0,0.0,121.28,7.97,100.0
2022-05-12,0,0.0,0.0,121.28,7.97,100.0
2022-05-13,0,0.0,0.0,121.28,7.97,100.0
2022-05-14,0,0.0,0.0,121.28,7.97,100.0
2022-05-15,0,0.0,0.0,121.28,7.97,100.0
2022-05-16,0,0.0,0.0,121.28,7.97,100.0
2022-05-17,0,0.0,0.0,121.28,7.97,100.0
2022-05-18,0,0.0,0.0,121.28,7.97,100.0
2022-05-19,0,0.0,0.0,121.28,7.97,100.0
2022-05-20,0,0.0,0.0,121.28,7.97,100.0
2022-05-21,3,15.0,-4.37,116.91,12.34,85.0
2022-05-22,0,0.0,0.0,116.91,12.34,100.0
2022-05-23,0,0.0,0.0,116.91,12.34,100.0
2022-05-24,0,0.0,0.0,116.91,12.34,100.0
2022-05-25,0,0.0,0.0,116.91,12.34,100.0
2022-05-26,0,0.0,0.0,116.91,12.34,100.0
2022-05-27,0,0.0,0.0,116.91,12.34,100.0
2022-05-28,0,0.0,0.0,116.91,12.34,100.0
2022-05-29,0,0.0,0.0,116.91,12.34,100.0
2022-05-30,0,0.0,0.0,116.91,12.34,100.0
2022-05-31,0,0.0,0.0,116.91,12.34,100.0
2022-10-01,0,0.0,0.0,116.91,12.34,100.0
2022-10-02,0,0.0,0.0,116.91,12.34,100.0
2022-10-03,0,0.0,0.0,116.91,12.34,100.0
2022-10-04,0,0.0,0.0,116.91,12.34,100.0
2022-10-05,0,0.0,0.0,116.91,12.34,100.0
2022-10-06,0,0.0,0.0,116.91,12.34,100.0
2022-10-07,0,0.0,0.0,116.91,12.34,100.0
2022-10-08,1,1.35,3.97,120.88,8.37,98.65
2022-10-09,0,0.0,0.0,120.88,8.37,100.0
2022-10-10,0,0.0,0.0,120.88,8.37,100.0
2022-10-11,0,0.0,0.0,120.88,8.37,100.0
