date,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_prob_bucket,favorite_relation,stake,won,profit,rule_label,month
2023-08-14,P1,Boavista,Benfica,away,home,1.3,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-08
2023-08-14,P1,Moreirense,Porto,away,away,1.36,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.36,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-08
2023-08-18,P1,Casa Pia,Sp Lisbon,away,away,1.44,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.44,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-08
2023-08-19,P1,Chaves,Sp Braga,away,away,1.7,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.7,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-08
2023-08-26,P1,Gil Vicente,Benfica,away,away,1.29,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.29,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-08
2023-08-28,P1,Rio Ave,Porto,away,away,1.45,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.45,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-08
2023-09-15,P1,Estrela,Porto,away,away,1.33,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.33,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-09
2023-09-16,P1,Vizela,Benfica,away,away,1.33,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.33,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-09
2023-09-16,P1,Farense,Sp Braga,away,home,1.7,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-09
2023-09-24,P1,Portimonense,Benfica,away,away,1.25,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.25,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-09
2023-09-28,P1,Estrela,Sp Braga,away,away,1.7,"[1.0,1.8)","[0.42,0.55)",market_favorite,1.0,True,0.7,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-09
2023-09-30,P1,Farense,Sp Lisbon,away,away,1.45,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.45,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-09
2023-10-07,P1,Estoril,Benfica,away,away,1.25,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.25,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-10
2023-10-29,P1,Vizela,Porto,away,away,1.45,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.45,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-10
2023-10-30,P1,Boavista,Sp Lisbon,away,away,1.45,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.45,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-10
2023-11-04,P1,Chaves,Benfica,away,away,1.29,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.29,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-11
2023-11-11,P1,Guimaraes,Porto,away,away,1.7,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.7,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-11
2023-11-12,P1,Arouca,Sp Braga,away,away,1.6,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.6,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-11
2023-12-02,P1,Famalicao,Porto,away,away,1.57,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.57,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-12
2023-12-03,P1,Moreirense,Benfica,away,draw,1.45,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-12
2023-12-08,P1,Vizela,Sp Braga,away,away,1.57,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.57,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-12
2023-12-09,P1,Guimaraes,Sp Lisbon,away,home,1.62,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-12
2023-12-30,P1,Portimonense,Sp Lisbon,away,away,1.33,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.33,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-12
2023-12-30,P1,Casa Pia,Sp Braga,away,away,1.62,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.62,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2023-12
2024-01-05,P1,Boavista,Porto,away,draw,1.4,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-01
2024-01-06,P1,Arouca,Benfica,away,away,1.5,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.5,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-01
2024-01-13,P1,Chaves,Sp Lisbon,away,away,1.25,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.25,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-01
2024-01-18,P1,Vizela,Sp Lisbon,away,away,1.36,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.36,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-01
2024-01-28,P1,Farense,Porto,away,away,1.4,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.4,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-01
2024-01-29,P1,Estrela,Benfica,away,away,1.29,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.29,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-01
2024-02-11,P1,Guimaraes,Benfica,away,draw,1.62,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-02
2024-02-12,P1,Arouca,Porto,away,home,1.5,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-02
2024-02-19,P1,Moreirense,Sp Lisbon,away,away,1.36,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.36,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-02
2024-02-25,P1,Rio Ave,Sp Lisbon,away,draw,1.36,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-02
2024-02-25,P1,Gil Vicente,Porto,away,draw,1.4,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-02
2024-03-08,P1,Portimonense,Porto,away,away,1.25,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.25,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-03
2024-03-10,P1,Arouca,Sp Lisbon,away,away,1.4,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.4,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-03
2024-03-17,P1,Casa Pia,Benfica,away,away,1.33,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.33,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-03
2024-03-29,P1,Estrela,Sp Lisbon,away,away,1.2,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.2,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-03
2024-03-30,P1,Estoril,Porto,away,home,1.36,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-03
2024-04-01,P1,Portimonense,Sp Braga,away,away,1.45,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.45,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-04
2024-04-12,P1,Gil Vicente,Sp Lisbon,away,away,1.25,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.25,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-04
2024-04-13,P1,Estoril,Sp Braga,away,away,1.73,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.73,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-04
2024-04-16,P1,Famalicao,Sp Lisbon,away,away,1.3,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.3,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-04
2024-04-21,P1,Casa Pia,Porto,away,away,1.36,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.36,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-04
2024-04-22,P1,Farense,Benfica,away,away,1.4,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.4,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-04
2024-05-04,P1,Chaves,Porto,away,away,1.29,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.29,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2024-05
