month,train_window,status,training_candidates,bets,active_days,staked,profit,roi_pct,available_capacity,test_candidates,alpha,safety_margin,estimator_profile,maximum_odds,validation_rmse_pct,outcome_probability_validation_brier,market_probability_validation_brier,outcome_probability_weight,average_closing_edge_pct,positive_clv_rate,outcome_counts
2022-12,2021-12-01..2022-11-30,FROZEN_MODEL_EVALUATED,5242,1,1,0.11,-0.11,-100.0,3100.0,259.0,10.0,0.0,ridge,5.0,8.4102,,,0.0,9.3001,1.0,{'away': 1}
2023-01,2022-01-01..2022-12-31,FROZEN_MODEL_EVALUATED,4994,4,4,0.55,0.47,85.45,3100.0,500.0,100.0,0.0,ridge,5.0,8.3572,,,0.0,1.8075,0.5,"{'away': 3, 'home': 1}"
2023-02,2022-02-01..2023-01-31,FROZEN_MODEL_EVALUATED,5043,8,7,1.08,0.01,0.93,2800.0,560.0,100.0,0.0,ridge,5.0,8.3695,,,0.0,3.5124,0.5,"{'draw': 2, 'away': 2, 'home': 4}"
2023-03,2022-03-01..2023-02-28,FROZEN_MODEL_EVALUATED,4958,7,5,1.89,-0.65,-34.39,3100.0,437.0,100.0,0.0,ridge,5.0,8.1767,,,0.0,-2.113,0.4286,"{'away': 5, 'draw': 1, 'home': 1}"
2023-04,2022-04-01..2023-03-31,ABSTAIN_INNER_VALIDATION,4906,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,
2023-05,2022-05-01..2023-04-30,FROZEN_MODEL_EVALUATED,4885,3,3,1.28,0.24,18.75,3100.0,431.0,1.0,0.25,ridge,5.0,8.2282,,,0.0,2.5907,0.6667,"{'draw': 1, 'home': 2}"
2023-08,2022-08-01..2023-07-31,ABSTAIN_INNER_VALIDATION,4963,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2023-09,2022-09-01..2023-08-31,FROZEN_MODEL_EVALUATED,4782,2,2,0.24,-0.24,-100.0,3000.0,536.0,10.0,0.0,ridge,5.0,9.1214,,,0.0,8.5889,1.0,"{'draw': 1, 'home': 1}"
2023-10,2022-10-01..2023-09-30,FROZEN_MODEL_EVALUATED,4895,1,1,0.5,0.32,64.0,3100.0,484.0,10.0,0.0,ridge,5.0,9.0223,,,0.0,4.707,1.0,{'home': 1}
2023-11,2022-11-01..2023-10-31,FROZEN_MODEL_EVALUATED,4647,0,0,0.0,0.0,0.0,3000.0,371.0,100.0,0.0,ridge,5.0,8.7485,,,0.0,,,{}
2023-12,2022-12-01..2023-11-30,FROZEN_MODEL_EVALUATED,4678,2,2,0.48,-0.48,-100.0,3100.0,575.0,10.0,0.0,ridge,5.0,8.0245,,,0.0,-1.9086,0.5,"{'home': 1, 'draw': 1}"
2024-01,2023-01-01..2023-12-31,FROZEN_MODEL_EVALUATED,4994,1,1,0.12,-0.12,-100.0,3100.0,394.0,10.0,0.0,ridge,5.0,7.9898,,,0.0,8.1436,1.0,{'draw': 1}
2024-02,2023-02-01..2024-01-31,FROZEN_MODEL_EVALUATED,4888,3,3,0.39,0.78,200.0,2900.0,496.0,10.0,0.0,ridge,5.0,8.0558,,,0.0,7.657,0.6667,"{'home': 2, 'away': 1}"
2024-03,2023-03-01..2024-02-29,FROZEN_MODEL_EVALUATED,4824,2,2,0.29,0.16,55.17,3100.0,448.0,100.0,0.0,ridge,5.0,7.8771,,,0.0,22.2569,1.0,"{'home': 1, 'away': 1}"
2024-04,2023-04-01..2024-03-31,ABSTAIN_INNER_VALIDATION,4835,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,
2024-05,2023-05-01..2024-04-30,ABSTAIN_INNER_VALIDATION,4735,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2024-08,2023-08-01..2024-07-31,FROZEN_MODEL_EVALUATED,4511,47,13,16.2,0.76,4.69,3100.0,339.0,100.0,0.0,ridge,5.0,8.6667,,,0.0,-0.8361,0.4468,"{'draw': 6, 'home': 13, 'away': 28}"
2024-09,2023-09-01..2024-08-31,FROZEN_MODEL_EVALUATED,4462,5,4,0.72,0.08,11.11,3000.0,416.0,100.0,0.0,ridge,5.0,9.116,,,0.0,6.1683,0.8,"{'home': 1, 'draw': 3, 'away': 1}"
2024-10,2023-10-01..2024-09-30,FROZEN_MODEL_EVALUATED,4342,5,4,0.93,-0.17,-18.28,3100.0,394.0,100.0,0.0,ridge,5.0,9.2001,,,0.0,2.8347,0.6,"{'draw': 2, 'away': 3}"
2024-11,2023-11-01..2024-10-31,ABSTAIN_INNER_VALIDATION,4252,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,
2024-12,2023-12-01..2024-11-30,FROZEN_MODEL_EVALUATED,4277,1,1,0.2,0.59,295.0,3100.0,445.0,100.0,0.0,ridge,5.0,8.6103,,,0.0,21.2417,1.0,{'home': 1}
2025-01,2024-01-01..2024-12-31,ABSTAIN_INNER_VALIDATION,4147,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2025-02,2024-02-01..2025-01-31,ABSTAIN_INNER_VALIDATION,4188,0,0,0.0,0.0,0.0,2800.0,,,,,,,,,,,,
2025-03,2024-03-01..2025-02-28,FROZEN_MODEL_EVALUATED,4152,7,7,0.81,0.03,3.7,3100.0,437.0,100.0,0.0,ridge,5.0,8.022,,,0.0,3.8994,0.8571,"{'draw': 5, 'away': 2}"
2025-04,2024-04-01..2025-03-31,FROZEN_MODEL_EVALUATED,4141,9,5,1.08,-0.39,-36.11,3000.0,431.0,100.0,0.0,ridge,5.0,7.7188,,,0.0,1.1721,0.4444,{'draw': 9}
2025-05,2024-05-01..2025-04-30,FROZEN_MODEL_EVALUATED,4016,10,6,1.47,0.27,18.37,3100.0,309.0,100.0,0.0,ridge,5.0,7.6247,,,0.0,0.1103,0.4,"{'away': 3, 'draw': 5, 'home': 2}"
2025-08,2024-08-01..2025-07-31,ABSTAIN_INNER_VALIDATION,4071,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2025-09,2024-09-01..2025-08-31,ABSTAIN_INNER_VALIDATION,4146,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,
2025-10,2024-10-01..2025-09-30,FROZEN_MODEL_EVALUATED,4144,1,1,0.16,0.33,206.25,3100.0,415.0,1.0,0.25,ridge,5.0,8.9929,,,0.0,7.5144,1.0,{'home': 1}
2025-11,2024-11-01..2025-10-31,FROZEN_MODEL_EVALUATED,4165,9,7,1.27,0.69,54.33,3000.0,440.0,100.0,0.0,ridge,5.0,8.8627,,,0.0,8.9241,0.8889,"{'away': 7, 'home': 1, 'draw': 1}"
2025-12,2024-12-01..2025-11-30,FROZEN_MODEL_EVALUATED,4209,9,7,1.24,-0.37,-29.84,3100.0,404.0,10.0,0.0,ridge,5.0,8.3459,,,0.0,13.1601,0.8889,"{'away': 8, 'home': 1}"
2026-01,2025-01-01..2025-12-31,FROZEN_MODEL_EVALUATED,4168,8,6,1.37,0.36,26.28,3100.0,430.0,100.0,0.0,ridge,5.0,8.2937,,,0.0,4.8847,0.75,{'away': 8}
2026-02,2025-02-01..2026-01-31,FROZEN_MODEL_EVALUATED,4163,2,2,0.23,0.61,265.22,2800.0,391.0,10.0,0.0,ridge,5.0,8.3832,,,0.0,1.5111,0.5,"{'home': 1, 'away': 1}"
2026-03,2025-03-01..2026-02-28,FROZEN_MODEL_EVALUATED,4094,5,4,0.62,0.13,20.97,3100.0,348.0,10.0,0.0,ridge,5.0,8.2101,,,0.0,2.199,0.6,"{'away': 4, 'home': 1}"
2026-04,2025-04-01..2026-03-31,FROZEN_MODEL_EVALUATED,4005,3,3,0.41,0.69,168.29,3000.0,331.0,1.0,0.0,ridge,5.0,8.2214,,,0.0,0.8848,0.6667,"{'away': 2, 'home': 1}"
