month,train_window,status,training_candidates,bets,active_days,staked,profit,roi_pct,available_capacity,test_candidates,alpha,safety_margin,maximum_odds,validation_rmse_pct,average_closing_edge_pct,positive_clv_rate,outcome_counts
2025-04,2024-07-01..2025-03-31,FROZEN_MODEL_EVALUATED,3326,1,1,0.12,-0.12,-100.0,3000.0,431.0,100.0,0.0,5.0,0.0187,-0.7777,0.0,{'draw': 1}
2025-05,2024-08-01..2025-04-30,FROZEN_MODEL_EVALUATED,3753,3,2,0.57,-0.07,-12.28,3100.0,309.0,10.0,0.0,5.0,0.0195,-6.502,0.3333,"{'away': 2, 'home': 1}"
2025-08,2024-11-01..2025-07-31,ABSTAIN_INNER_VALIDATION,2922,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2025-09,2024-12-01..2025-08-31,ABSTAIN_INNER_VALIDATION,2940,0,0,0.0,0.0,0.0,3000.0,,,,,,,,
2025-10,2025-01-01..2025-09-30,FROZEN_MODEL_EVALUATED,2909,19,11,3.34,-0.43,-12.87,3100.0,415.0,100.0,0.0,5.0,0.0225,3.82,0.6316,"{'away': 14, 'home': 4, 'draw': 1}"
2025-11,2025-02-01..2025-10-31,FROZEN_MODEL_EVALUATED,2889,1,1,0.11,0.36,327.27,3000.0,440.0,100.0,0.25,5.0,0.0222,-6.2433,0.0,{'away': 1}
2025-12,2025-03-01..2025-11-30,FROZEN_MODEL_EVALUATED,2869,0,0,0.0,0.0,0.0,3100.0,404.0,1.0,0.0,5.0,0.0216,,,{}
2026-01,2025-04-01..2025-12-31,FROZEN_MODEL_EVALUATED,2836,6,4,1.35,0.72,53.33,3100.0,430.0,1.0,0.0,5.0,0.0213,6.7687,1.0,"{'away': 5, 'home': 1}"
2026-02,2025-05-01..2026-01-31,FROZEN_MODEL_EVALUATED,2835,0,0,0.0,0.0,0.0,2800.0,391.0,10.0,0.25,5.0,0.0211,,,{}
2026-03,2025-06-01..2026-02-28,FROZEN_MODEL_EVALUATED,2917,2,2,0.75,0.55,73.33,3100.0,348.0,100.0,0.0,5.0,0.0207,5.3348,1.0,"{'away': 1, 'home': 1}"
2026-04,2025-07-01..2026-03-31,FROZEN_MODEL_EVALUATED,3260,4,4,0.83,1.1,132.53,3000.0,331.0,100.0,0.0,5.0,0.0209,1.3587,0.75,"{'away': 2, 'home': 2}"
