row_index,date,month,league,home_team,away_team,outcome,actual_result,probability,market_probability,model_market_delta,uncertainty,lower_ev,odds,odds_bucket,won,unit_profit,bucket_id
6866,2022-08-05,2022-08,D1,Ein Frankfurt,Bayern Munich,away,away,0.6874589774506721,0.6451612903225807,0.042297687128091344,0.01856964716580047,0.003333995427307501,1.5,"[1.0,1.8)",True,0.5,"away|[1.0,1.8)"
6875,2022-08-06,2022-08,E2,Oxford,Cambridge,home,home,0.5931270048458305,0.5627009646302251,0.030426040215605354,0.014631411301820163,-0.016557490975182443,1.7,"[1.0,1.8)",True,0.7,"home|[1.0,1.8)"
6889,2022-08-06,2022-08,E0,Everton,Chelsea,away,away,0.6448528732218942,0.5898914063547392,0.05496146686715497,0.01666374330330992,0.011384499168920925,1.61,"[1.0,1.8)",True,0.6100000000000001,"away|[1.0,1.8)"
6903,2022-08-06,2022-08,E2,Exeter,Port Vale,draw,home,0.3230476084663648,0.2971246006389776,0.025923007827387212,0.013779849844751111,-0.010343172410836043,3.2,"[2.8,3.5)",False,-1.0,"draw|[2.8,3.5)"
6925,2022-08-06,2022-08,F1,Clermont,Paris SG,away,away,0.8167061181974713,0.7553516819571866,0.06135443624028469,0.01666374330330992,5.29686177017652e-05,1.25,"[1.0,1.8)",True,0.25,"away|[1.0,1.8)"
6929,2022-08-06,2022-08,E2,Peterboro,Morecambe,home,home,0.7120632631186001,0.6559254456657416,0.05613781745285851,0.014631411301820163,0.0043018666161629415,1.44,"[1.0,1.8)",True,0.43999999999999995,"home|[1.0,1.8)"
6931,2022-08-06,2022-08,F2,Niort,Bastia,draw,away,0.37463898643458743,0.32751091703056767,0.04712806940401976,0.016592401056242243,0.0025304390593663406,2.8,"[2.8,3.5)",False,-1.0,"draw|[2.8,3.5)"
7009,2022-08-13,2022-08,D1,RB Leipzig,FC Koln,home,draw,0.7046091723103396,0.6627466613514053,0.04186251095893434,0.01986392458122824,-0.013966843270079687,1.44,"[1.0,1.8)",False,-1.0,"home|[1.0,1.8)"
7014,2022-08-13,2022-08,E0,Man City,Bournemouth,home,home,0.9635800812821906,0.8943822357183527,0.0691978455638379,0.01782518198986076,0.002500193249869831,1.06,"[1.0,1.8)",True,0.06000000000000005,"home|[1.0,1.8)"
7036,2022-08-13,2022-08,E2,Lincoln,Forest Green,draw,draw,0.30255999283509755,0.2772377072324634,0.025322285602634165,0.013779849844751111,-0.018147513832822204,3.4,"[2.8,3.5)",True,2.4,"draw|[2.8,3.5)"
