test_month,date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved
2022-02,2022-02-01,0,0.0,0.0,0.0,0.0,100.0
2022-02,2022-02-02,0,0.0,0.0,0.0,0.0,100.0
2022-02,2022-02-03,0,0.0,0.0,0.0,0.0,100.0
2022-02,2022-02-04,0,0.0,0.0,0.0,0.0,100.0
2022-02,2022-02-05,1,0.1,-0.1,-0.1,0.1,99.9
2022-02,2022-02-06,1,0.23,-0.23,-0.33,0.33,99.77
2022-02,2022-02-07,0,0.0,0.0,-0.33,0.33,100.0
2022-02,2022-02-08,0,0.0,0.0,-0.33,0.33,100.0
2022-02,2022-02-09,0,0.0,0.0,-0.33,0.33,100.0
2022-02,2022-02-10,0,0.0,0.0,-0.33,0.33,100.0
2022-02,2022-02-11,0,0.0,0.0,-0.33,0.33,100.0
2022-02,2022-02-12,3,0.96,1.14,0.81,0.0,99.04
2022-02,2022-02-13,5,2.61,-1.18,-0.37,1.18,97.39
2022-02,2022-02-14,0,0.0,0.0,-0.37,1.18,100.0
2022-02,2022-02-15,0,0.0,0.0,-0.37,1.18,100.0
2022-02,2022-02-16,0,0.0,0.0,-0.37,1.18,100.0
2022-02,2022-02-17,0,0.0,0.0,-0.37,1.18,100.0
2022-02,2022-02-18,1,0.46,0.65,0.28,0.53,99.54
2022-02,2022-02-19,3,0.68,1.06,1.34,0.0,99.32
2022-02,2022-02-20,3,0.36,-0.36,0.98,0.36,99.64
2022-02,2022-02-21,0,0.0,0.0,0.98,0.36,100.0
2022-02,2022-02-22,1,0.16,-0.16,0.82,0.52,99.84
2022-02,2022-02-23,0,0.0,0.0,0.82,0.52,100.0
2022-02,2022-02-24,0,0.0,0.0,0.82,0.52,100.0
2022-02,2022-02-25,0,0.0,0.0,0.82,0.52,100.0
2022-02,2022-02-26,4,1.69,1.07,1.89,0.0,98.31
2022-02,2022-02-27,0,0.0,0.0,1.89,0.0,100.0
2022-02,2022-02-28,0,0.0,0.0,1.89,0.0,100.0
2022-03,2022-03-01,0,0.0,0.0,0.0,0.0,100.0
2022-03,2022-03-02,0,0.0,0.0,0.0,0.0,100.0
2022-03,2022-03-03,0,0.0,0.0,0.0,0.0,100.0
2022-03,2022-03-04,0,0.0,0.0,0.0,0.0,100.0
2022-03,2022-03-05,2,1.14,-1.14,-1.14,1.14,98.86
2022-03,2022-03-06,2,0.29,0.49,-0.65,0.65,99.71
