date,league,home_team,away_team,outcome,actual_result,odds_bucket,fav_relation,market_shape,model_delta_bucket,pure_delta_bucket,strength_gap,goal_env,league_draw_rate_bucket,draw_market_prob_bucket,probability,lower_ev,odds,stake,won,profit,rule_label,month
2024-04-07,SP2,Huesca,Leganes,draw,draw,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,high_draw_prob,0.376309,0.015722,2.8,1.0,True,1.8,"ALL|draw|[2.8,3.5)|ev>=-0.01|fav_relation=market_non_favorite",2024-04
2024-04-07,SP2,Tenerife,Eibar,draw,home,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,moderate_gap,normal_goal,high_draw_league,mid_draw_prob,0.362997,0.013392,2.9,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.01|fav_relation=market_non_favorite",2024-04
2024-04-14,SP2,Zaragoza,Elche,draw,draw,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,mid_draw_prob,0.363595,0.008127,2.88,1.0,True,1.88,"ALL|draw|[2.8,3.5)|ev>=-0.01|fav_relation=market_non_favorite",2024-04
2024-04-14,SP2,Ferrol,Huesca,draw,home,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,mid_draw_prob,0.359301,0.002676,2.9,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.01|fav_relation=market_non_favorite",2024-04
2024-04-19,I2,Reggiana,Cosenza,draw,away,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,moderate_gap,normal_goal,high_draw_league,mid_draw_prob,0.363045,0.002661,2.88,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.01|fav_relation=market_non_favorite",2024-04
2024-04-28,SP1,Cadiz,Mallorca,draw,draw,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,mid_draw_prob,0.359568,-0.000492,2.9,1.0,True,1.9,"ALL|draw|[2.8,3.5)|ev>=-0.01|fav_relation=market_non_favorite",2024-04
2024-05-03,I1,Torino,Bologna,draw,draw,"[2.8,3.5)",market_favorite,balanced,strong_model_edge,pure_disagrees,moderate_gap,normal_goal,normal_draw_league,high_draw_prob,0.386342,0.039358,2.8,1.0,True,1.8,"ALL|draw|[2.8,3.5)|ev>=-0.01",2024-05
2024-05-04,SP2,Huesca,Oviedo,draw,away,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,mid_draw_prob,0.371476,0.037393,2.9,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.01|fav_relation=market_non_favorite",2024-05
2024-05-05,SP2,Eldense,Leganes,draw,away,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,moderate_gap,normal_goal,high_draw_league,mid_draw_prob,0.366338,0.022492,2.9,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.01|fav_relation=market_non_favorite",2024-05
2024-05-12,SP2,Cartagena,Tenerife,draw,home,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,mid_draw_prob,0.376927,0.053199,2.9,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.01|fav_relation=market_non_favorite",2024-05
2024-05-12,SP2,Albacete,Leganes,draw,home,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,moderate_gap,normal_goal,high_draw_league,mid_draw_prob,0.370695,0.035126,2.9,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.01|fav_relation=market_non_favorite",2024-05
2024-05-14,SP1,Osasuna,Mallorca,draw,draw,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,mid_draw_prob,0.379956,0.057625,2.9,1.0,True,1.9,"ALL|draw|[2.8,3.5)|ev>=-0.01|fav_relation=market_non_favorite",2024-05
2024-08-16,SP1,Las Palmas,Sevilla,draw,draw,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,mid_draw_prob,0.322483,-0.00212,3.25,1.0,True,2.25,"ALL|draw|[2.8,3.5)|ev>=-0.01|fav_relation=market_non_favorite",2024-08
2024-08-23,SP2,Huesca,La Coruna,draw,home,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,mid_draw_prob,0.380213,0.053258,2.88,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.01|fav_relation=market_non_favorite",2024-08
2024-08-24,SP2,Tenerife,Almeria,draw,away,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,moderate_gap,normal_goal,high_draw_league,mid_draw_prob,0.360472,0.003325,2.9,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.01|fav_relation=market_non_favorite",2024-08
2024-08-25,SP2,Albacete,Elche,draw,home,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,moderate_gap,normal_goal,high_draw_league,mid_draw_prob,0.364923,0.016232,2.9,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.01|fav_relation=market_non_favorite",2024-08
2024-11-02,E1,Oxford,Swansea,draw,away,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,moderate_gap,normal_goal,normal_draw_league,mid_draw_prob,0.323448,-0.009423,3.2,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02",2024-11
2024-11-02,I1,Udinese,Juventus,draw,away,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,large_gap,normal_goal,normal_draw_league,mid_draw_prob,0.323282,-0.016558,3.2,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02",2024-11
2024-11-03,T1,Bodrumspor,Alanyaspor,draw,draw,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,mid_draw_prob,0.401528,0.078485,2.8,1.0,True,1.8,"ALL|draw|[2.8,3.5)|ev>=-0.02",2024-11
2024-11-03,N1,Waalwijk,Almere City,draw,home,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,even_strength,normal_goal,low_draw_league,mid_draw_prob,0.316395,-0.014779,3.3,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02",2024-11
2024-11-04,SP1,Celta,Getafe,draw,home,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,mid_draw_prob,0.328819,0.001768,3.2,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02",2024-11
2024-11-08,F2,Ajaccio,Clermont,draw,home,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,mid_draw_prob,0.37227,0.025707,2.88,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02",2024-11
2024-11-10,E0,Nott'm Forest,Newcastle,draw,away,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,moderate_gap,normal_goal,low_draw_league,mid_draw_prob,0.314508,-0.015834,3.3,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02",2024-11
2024-11-10,I2,Reggiana,Catanzaro,draw,draw,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_small_edge,moderate_gap,normal_goal,high_draw_league,mid_draw_prob,0.322995,-0.018054,3.2,1.0,True,2.2,"ALL|draw|[2.8,3.5)|ev>=-0.02",2024-11
2024-11-16,SP2,Levante,Elche,draw,draw,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,moderate_gap,normal_goal,high_draw_league,mid_draw_prob,0.32468,-0.007846,3.2,1.0,True,2.2,"ALL|draw|[2.8,3.5)|ev>=-0.02",2024-11
2024-11-23,E1,Bristol City,Burnley,draw,away,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,mid_draw_prob,0.320958,-0.002038,3.25,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02",2024-11
2024-11-23,SP2,Granada,Cadiz,draw,draw,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,mid_draw_prob,0.320683,-0.005332,3.25,1.0,True,2.25,"ALL|draw|[2.8,3.5)|ev>=-0.02",2024-11
2024-11-23,SP2,Malaga,Santander,draw,draw,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,moderate_gap,normal_goal,high_draw_league,mid_draw_prob,0.321418,-0.018283,3.2,1.0,True,2.2,"ALL|draw|[2.8,3.5)|ev>=-0.02",2024-11
2024-11-24,SP2,La Coruna,Sp Gijon,draw,draw,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_small_edge,even_strength,normal_goal,high_draw_league,mid_draw_prob,0.320683,-0.005332,3.25,1.0,True,2.25,"ALL|draw|[2.8,3.5)|ev>=-0.02",2024-11
2024-11-30,T1,Buyuksehyr,Goztep,draw,home,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,large_gap,normal_goal,normal_draw_league,mid_draw_prob,0.321308,-0.008904,3.25,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02",2024-11
2024-11-30,SP2,Cadiz,La Coruna,draw,away,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,moderate_gap,normal_goal,high_draw_league,mid_draw_prob,0.321248,-0.018829,3.2,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02",2024-11
2025-02-02,I2,Sudtirol,Reggiana,draw,home,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,mid_draw_prob,0.391077,0.052838,2.8,1.0,False,-1.0,"DRAW_HEAVY_EU|draw|[2.8,3.5)|ev>=-0.01",2025-02
2025-02-08,SP2,Sp Gijon,Eibar,draw,draw,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,mid_draw_prob,0.323806,-0.008004,3.2,1.0,True,2.2,"SP2|draw|[2.8,3.5)|ev>=-0.01",2025-02
2025-02-16,SP2,Huesca,Granada,draw,draw,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,moderate_gap,normal_goal,high_draw_league,high_draw_prob,0.404014,0.092576,2.8,1.0,True,1.8,"SP2|draw|[2.8,3.5)|ev>=-0.01",2025-02
2025-02-16,I2,Frosinone,Reggiana,draw,draw,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,mid_draw_prob,0.376623,0.041291,2.88,1.0,True,1.88,"DRAW_HEAVY_EU|draw|[2.8,3.5)|ev>=-0.01",2025-02
2025-02-22,I2,Reggiana,Carrarese,draw,draw,"[2.8,3.5)",market_non_favorite,clear_favorite,strong_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,mid_draw_prob,0.38663,0.040387,2.8,1.0,True,1.8,"DRAW_HEAVY_EU|draw|[2.8,3.5)|ev>=-0.01",2025-02
2025-02-22,I2,Pisa,Juve Stabia,draw,home,"[2.8,3.5)",market_non_favorite,heavy_favorite,medium_model_edge,pure_disagrees,moderate_gap,normal_goal,high_draw_league,mid_draw_prob,0.321406,-0.004388,3.25,1.0,False,-1.0,"DRAW_HEAVY_EU|draw|[2.8,3.5)|ev>=-0.01",2025-02
2025-03-08,SP2,Zaragoza,Eldense,draw,away,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,moderate_gap,normal_goal,high_draw_league,mid_draw_prob,0.324606,-0.005066,3.2,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.01",2025-03
2025-03-15,I2,Juve Stabia,Modena,draw,home,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,mid_draw_prob,0.387043,0.071906,2.88,1.0,False,-1.0,"DRAW_HEAVY_EU|draw|[2.8,3.5)|ev>=-0.01",2025-03
2025-03-16,I2,Reggiana,Sampdoria,draw,draw,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,high_draw_prob,0.403865,0.089231,2.8,1.0,True,1.8,"DRAW_HEAVY_EU|draw|[2.8,3.5)|ev>=-0.01",2025-03
2025-03-29,SP2,Eldense,Burgos,draw,draw,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,mid_draw_prob,0.399418,0.110898,2.88,1.0,True,1.88,"SP2|draw|[2.8,3.5)|ev>=-0.01",2025-03
2025-03-30,SP2,Huesca,Sp Gijon,draw,home,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,mid_draw_prob,0.399224,0.079497,2.8,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.01",2025-03
2025-04-12,SP2,Tenerife,Burgos,draw,draw,"[2.8,3.5)",market_non_favorite,clear_favorite,strong_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,mid_draw_prob,0.383756,0.036381,2.8,1.0,True,1.8,"DRAW_HEAVY_EU|draw|[2.8,3.5)|ev>=-0.01",2025-04
2025-05-03,SP2,Huesca,Oviedo,draw,away,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,mid_draw_prob,0.39142,0.057305,2.8,1.0,False,-1.0,"DRAW_HEAVY_EU|draw|[2.8,3.5)|ev>=-0.01",2025-05
2025-08-23,SP2,Ceuta,Sp Gijon,draw,away,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,even_strength,normal_goal,high_draw_league,mid_draw_prob,0.368616,0.020096,2.88,1.0,False,-1.0,"DRAW_HEAVY_EU|draw|[2.8,3.5)|ev>=-0.01",2025-08
2026-01-19,I1,Cremonese,Verona,draw,draw,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,moderate_gap,normal_goal,normal_draw_league,mid_draw_prob,0.354852,-0.016991,2.9,1.0,True,1.9,"MAJOR_TOP|draw|[2.8,3.5)|ev>=-0.02",2026-01
2026-01-19,I1,Lazio,Como,draw,away,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,mid_draw_prob,0.354777,-0.01721,2.9,1.0,False,-1.0,"MAJOR_TOP|draw|[2.8,3.5)|ev>=-0.02",2026-01
