row_index,date,month,league,home_team,away_team,outcome,actual_result,probability,market_probability,model_market_delta,uncertainty,lower_ev,odds,odds_bucket,won,unit_profit,bucket_id
15955,2023-11-26,2023-11,T1,Antalyaspor,Rizespor,home,draw,0.5619246558232448,0.5220012055455093,0.03992345027773547,0.016510292499974218,-0.018254146018113038,1.8,"[1.8,2.2)",False,-1.0,"T1|home|[1.8,2.2)"
17961,2024-02-19,2024-02,T1,Buyuksehyr,Kayserispor,home,away,0.5607204017565848,0.5319148936170213,0.028805508139563507,0.014973113647964262,-0.017654881404483125,1.8,"[1.8,2.2)",False,-1.0,"T1|home|[1.8,2.2)"
18084,2024-02-24,2024-02,T1,Gaziantep,Buyuksehyr,draw,away,0.32107736542514864,0.2986125075407199,0.022464857884428757,0.013993887263747118,-0.017332869883515123,3.2,"[2.8,3.5)",False,-1.0,"T1|draw|[2.8,3.5)"
20059,2024-05-18,2024-05,T1,Kayserispor,Konyaspor,draw,draw,0.5387286188493816,0.3884711779448622,0.15025744090451942,0.014006395982611313,0.2593333348802487,2.4,"[2.2,2.8)",True,1.4,"T1|draw|[2.2,2.8)"
20173,2024-05-26,2024-05,T1,Konyaspor,Galatasaray,draw,away,0.5919336626869438,0.46127882992687047,0.13065483276007334,0.014006395982611313,0.12695817007344834,1.95,"[1.8,2.2)",False,-1.0,"T1|draw|[1.8,2.2)"
22139,2024-11-03,2024-11,T1,Bodrumspor,Alanyaspor,draw,draw,0.40172861181592967,0.3335588061215862,0.06816980569434344,0.01443071341709189,0.08443411551674562,2.8,"[2.8,3.5)",True,1.7999999999999998,"T1|draw|[2.8,3.5)"
22626,2024-11-30,2024-11,T1,Ad. Demirspor,Konyaspor,draw,away,0.31676096665637815,0.2883913600946839,0.02836960656169424,0.01443071341709189,-0.0174266769723197,3.25,"[2.8,3.5)",False,-1.0,"T1|draw|[2.8,3.5)"
22628,2024-11-30,2024-11,T1,Buyuksehyr,Goztep,draw,home,0.3213209239988455,0.2899492385786802,0.031371685420165274,0.01443071341709189,-0.002606815609300872,3.25,"[2.8,3.5)",False,-1.0,"T1|draw|[2.8,3.5)"
23955,2025-01-25,2025-01,T1,Alanyaspor,Buyuksehyr,draw,home,0.32048451556371044,0.29776525065431847,0.022719264909391967,0.014210991849367166,-0.019924724114101622,3.2,"[2.8,3.5)",False,-1.0,"T1|draw|[2.8,3.5)"
24001,2025-01-26,2025-01,T1,Bodrumspor,Eyupspor,draw,away,0.3198885346879547,0.29347826086956524,0.02641027381838945,0.014210991849367166,-0.006547985774590592,3.25,"[2.8,3.5)",False,-1.0,"T1|draw|[2.8,3.5)"
