month,train_window,status,training_candidates,bets,active_days,staked,profit,roi_pct,available_capacity,test_candidates,alpha,safety_margin,estimator_profile,maximum_odds,validation_rmse_pct,outcome_probability_validation_brier,market_probability_validation_brier,outcome_probability_weight,average_closing_edge_pct,positive_clv_rate,outcome_counts
2022-12,2021-12-01..2022-11-30,FROZEN_MODEL_EVALUATED,5242,1,1,0.11,-0.11,-100.0,3100.0,259.0,100.0,0.0,ridge,5.0,0.0218,,,0.0,9.3001,1.0,{'away': 1}
2023-01,2022-01-01..2022-12-31,FROZEN_MODEL_EVALUATED,4994,4,4,0.6,0.03,5.0,3100.0,500.0,1.0,0.0,ridge,5.0,0.022,,,0.0,5.776,0.75,"{'away': 2, 'home': 2}"
2023-02,2022-02-01..2023-01-31,FROZEN_MODEL_EVALUATED,5043,3,3,0.36,-0.36,-100.0,2800.0,560.0,1.0,0.25,ridge,5.0,0.0219,,,0.0,0.1915,0.3333,"{'away': 1, 'home': 1, 'draw': 1}"
2023-03,2022-03-01..2023-02-28,FROZEN_MODEL_EVALUATED,4958,7,5,2.01,-0.7,-34.83,3100.0,437.0,100.0,0.0,ridge,5.0,0.0209,,,0.0,-2.113,0.4286,"{'away': 5, 'draw': 1, 'home': 1}"
2023-04,2022-04-01..2023-03-31,FROZEN_MODEL_EVALUATED,4906,6,5,2.56,1.48,57.81,3000.0,656.0,100.0,0.25,ridge,5.0,0.0206,,,0.0,10.4306,0.8333,"{'home': 4, 'away': 2}"
2023-05,2022-05-01..2023-04-30,FROZEN_MODEL_EVALUATED,4885,3,3,1.24,0.4,32.26,3100.0,431.0,100.0,0.25,ridge,5.0,0.0208,,,0.0,2.5907,0.6667,"{'draw': 1, 'home': 2}"
2023-08,2022-08-01..2023-07-31,ABSTAIN_INNER_VALIDATION,4963,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2023-09,2022-09-01..2023-08-31,ABSTAIN_INNER_VALIDATION,4782,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,
2023-10,2022-10-01..2023-09-30,FROZEN_MODEL_EVALUATED,4895,2,2,0.73,0.54,73.97,3100.0,484.0,100.0,0.0,ridge,5.0,0.0228,,,0.0,12.0385,1.0,"{'away': 1, 'home': 1}"
2023-11,2022-11-01..2023-10-31,FROZEN_MODEL_EVALUATED,4647,0,0,0.0,0.0,0.0,3000.0,371.0,100.0,0.0,ridge,5.0,0.0226,,,0.0,,,{}
2023-12,2022-12-01..2023-11-30,FROZEN_MODEL_EVALUATED,4678,2,2,0.5,-0.5,-100.0,3100.0,575.0,10.0,0.0,ridge,5.0,0.0209,,,0.0,-1.9086,0.5,"{'home': 1, 'draw': 1}"
2024-01,2023-01-01..2023-12-31,FROZEN_MODEL_EVALUATED,4994,1,1,0.12,-0.12,-100.0,3100.0,394.0,10.0,0.0,ridge,5.0,0.0207,,,0.0,8.1436,1.0,{'draw': 1}
2024-02,2023-02-01..2024-01-31,FROZEN_MODEL_EVALUATED,4888,3,3,0.41,0.85,207.32,2900.0,496.0,10.0,0.0,ridge,5.0,0.021,,,0.0,7.657,0.6667,"{'home': 2, 'away': 1}"
2024-03,2023-03-01..2024-02-29,FROZEN_MODEL_EVALUATED,4824,2,2,0.29,0.21,72.41,3100.0,448.0,10.0,0.0,ridge,5.0,0.0206,,,0.0,22.2569,1.0,"{'home': 1, 'away': 1}"
2024-04,2023-04-01..2024-03-31,ABSTAIN_INNER_VALIDATION,4835,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,
2024-05,2023-05-01..2024-04-30,ABSTAIN_INNER_VALIDATION,4735,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2024-08,2023-08-01..2024-07-31,ABSTAIN_INNER_VALIDATION,4513,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2024-09,2023-09-01..2024-08-31,FROZEN_MODEL_EVALUATED,4521,10,7,1.42,0.41,28.87,3000.0,475.0,100.0,0.0,ridge,5.0,0.0247,,,0.0,1.8855,0.7,"{'home': 2, 'away': 2, 'draw': 6}"
2024-10,2023-10-01..2024-09-30,FROZEN_MODEL_EVALUATED,4460,9,7,1.64,-0.74,-45.12,3100.0,480.0,100.0,0.0,ridge,5.0,0.0248,,,0.0,3.9986,0.5556,"{'draw': 3, 'home': 2, 'away': 4}"
2024-11,2023-11-01..2024-10-31,FROZEN_MODEL_EVALUATED,4456,8,5,1.1,0.05,4.55,3000.0,461.0,100.0,0.0,ridge,5.0,0.0254,,,0.0,4.3326,0.875,"{'draw': 6, 'away': 1, 'home': 1}"
2024-12,2023-12-01..2024-11-30,FROZEN_MODEL_EVALUATED,4546,3,2,0.49,1.04,212.24,3100.0,531.0,100.0,0.0,ridge,5.0,0.0243,,,0.0,5.9011,0.6667,"{'draw': 1, 'home': 1, 'away': 1}"
2025-01,2024-01-01..2024-12-31,FROZEN_MODEL_EVALUATED,4502,13,10,1.63,0.5,30.67,3100.0,486.0,100.0,0.0,ridge,5.0,0.0237,,,0.0,2.1594,0.7692,"{'home': 3, 'draw': 8, 'away': 2}"
2025-02,2024-02-01..2025-01-31,FROZEN_MODEL_EVALUATED,4594,1,1,0.13,-0.13,-100.0,2800.0,514.0,100.0,0.5,ridge,5.0,0.0269,,,0.0,2.7534,1.0,{'home': 1}
2025-03,2024-03-01..2025-02-28,FROZEN_MODEL_EVALUATED,4612,11,7,1.38,-0.5,-36.23,3100.0,495.0,100.0,0.0,ridge,5.0,0.0219,,,0.0,7.1492,0.9091,"{'draw': 7, 'away': 4}"
2025-04,2024-04-01..2025-03-31,FROZEN_MODEL_EVALUATED,4659,9,5,1.12,-0.46,-41.07,3000.0,526.0,100.0,0.0,ridge,5.0,0.0213,,,0.0,1.1093,0.4444,{'draw': 9}
2025-05,2024-05-01..2025-04-30,FROZEN_MODEL_EVALUATED,4629,13,8,2.32,0.19,8.19,3100.0,347.0,100.0,0.0,ridge,5.0,0.0213,,,0.0,2.8246,0.4615,"{'draw': 7, 'away': 3, 'home': 3}"
2025-08,2024-08-01..2025-07-31,ABSTAIN_INNER_VALIDATION,4723,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2025-09,2024-09-01..2025-08-31,FROZEN_MODEL_EVALUATED,4816,11,5,1.63,2.18,133.74,3000.0,477.0,100.0,0.0,ridge,5.0,0.0247,,,0.0,10.5978,1.0,"{'away': 9, 'home': 1, 'draw': 1}"
2025-10,2024-10-01..2025-09-30,FROZEN_MODEL_EVALUATED,4818,21,11,3.24,-0.01,-0.31,3100.0,481.0,1.0,0.0,ridge,5.0,0.0255,,,0.0,3.3756,0.619,"{'home': 4, 'away': 15, 'draw': 2}"
2025-11,2024-11-01..2025-10-31,FROZEN_MODEL_EVALUATED,4819,7,5,0.91,0.59,64.84,3000.0,524.0,1.0,0.25,ridge,5.0,0.0251,,,0.0,4.8975,0.7143,"{'away': 6, 'home': 1}"
2025-12,2024-12-01..2025-11-30,FROZEN_MODEL_EVALUATED,4882,12,8,1.51,-0.68,-45.03,3100.0,479.0,1.0,0.0,ridge,5.0,0.0227,,,0.0,8.185,0.8333,"{'away': 10, 'home': 2}"
2026-01,2025-01-01..2025-12-31,FROZEN_MODEL_EVALUATED,4830,11,8,2.32,1.12,48.28,3100.0,538.0,10.0,0.0,ridge,5.0,0.0225,,,0.0,4.2668,0.8182,"{'away': 10, 'home': 1}"
2026-02,2025-02-01..2026-01-31,FROZEN_MODEL_EVALUATED,4882,0,0,0.0,0.0,0.0,2800.0,526.0,100.0,0.25,ridge,5.0,0.0224,,,0.0,,,{}
2026-03,2025-03-01..2026-02-28,FROZEN_MODEL_EVALUATED,4894,4,3,0.49,-0.0,-0.0,3100.0,469.0,100.0,0.25,ridge,5.0,0.0212,,,0.0,8.8666,0.75,{'away': 4}
2026-04,2025-04-01..2026-03-31,FROZEN_MODEL_EVALUATED,4868,3,3,0.38,0.52,136.84,3000.0,428.0,1.0,0.25,ridge,5.0,0.0217,,,0.0,1.5684,0.6667,"{'away': 2, 'home': 1}"
