date,bets,staked,settled_bets,settled_profit,equity,cooldown_active,skipped_reason
2022-09-02,1,10.0,0,0.0,0.0,False,
2022-09-03,1,10.0,1,6.7,6.7,False,
2022-09-04,1,10.0,1,4.3,11.0,False,
2022-09-05,0,0.0,1,-10.0,1.0,False,
2022-09-06,0,0.0,0,0.0,1.0,False,
2022-09-07,0,0.0,0,0.0,1.0,False,
2022-09-08,0,0.0,0,0.0,1.0,False,
2022-09-09,0,0.0,0,0.0,1.0,False,
2022-09-10,1,10.0,0,0.0,1.0,False,
2022-09-11,0,0.0,1,6.5,7.5,False,
2022-09-12,0,0.0,0,0.0,7.5,False,
2022-09-13,0,0.0,0,0.0,7.5,False,
2022-09-14,0,0.0,0,0.0,7.5,False,
2022-09-15,0,0.0,0,0.0,7.5,False,
2022-09-16,0,0.0,0,0.0,7.5,False,
2022-09-17,1,10.0,0,0.0,7.5,False,
2022-09-18,1,10.0,1,5.5,13.0,False,
2022-09-19,0,0.0,1,7.5,20.5,False,
2022-09-20,0,0.0,0,0.0,20.5,False,
2022-09-21,0,0.0,0,0.0,20.5,False,
2022-09-22,0,0.0,0,0.0,20.5,False,
2022-09-23,0,0.0,0,0.0,20.5,False,
2022-09-24,0,0.0,0,0.0,20.5,False,
2022-09-25,0,0.0,0,0.0,20.5,False,
2022-09-26,0,0.0,0,0.0,20.5,False,
2022-09-27,0,0.0,0,0.0,20.5,False,
2022-09-28,0,0.0,0,0.0,20.5,False,
2022-09-29,0,0.0,0,0.0,20.5,False,
2022-09-30,1,10.0,0,0.0,20.5,False,
2022-10-01,0,0.0,1,3.7,24.2,False,
2022-10-02,0,0.0,0,0.0,24.2,False,
2022-10-03,1,10.0,0,0.0,24.2,False,
2022-10-04,0,0.0,1,7.3,31.5,False,
2022-10-05,0,0.0,0,0.0,31.5,False,
2022-10-06,0,0.0,0,0.0,31.5,False,
2022-10-07,0,0.0,0,0.0,31.5,False,
2022-10-08,1,10.0,0,0.0,31.5,False,
2022-10-09,0,0.0,1,4.9,36.4,False,
2022-10-10,0,0.0,0,0.0,36.4,False,
2022-10-11,0,0.0,0,0.0,36.4,False,
2022-10-12,0,0.0,0,0.0,36.4,False,
2022-10-13,0,0.0,0,0.0,36.4,False,
2022-10-14,0,0.0,0,0.0,36.4,False,
2022-10-15,0,0.0,0,0.0,36.4,False,
2022-10-16,1,10.0,0,0.0,36.4,False,
2022-10-17,1,10.0,1,5.8,42.2,False,
2022-10-18,1,10.0,1,5.8,48.0,False,
2022-10-19,1,10.0,1,-10.0,38.0,False,
2022-10-20,1,10.0,1,5.5,43.5,False,
2022-10-21,0,0.0,1,5.0,48.5,False,
2022-10-22,1,10.0,0,0.0,48.5,False,
2022-10-23,1,10.0,1,7.5,56.0,False,
2022-10-24,1,10.0,1,-10.0,46.0,False,
2022-10-25,0,0.0,1,-10.0,36.0,False,
2022-10-26,0,0.0,0,0.0,36.0,False,
2022-10-27,0,0.0,0,0.0,36.0,False,
2022-10-28,0,0.0,0,0.0,36.0,False,
2022-10-29,0,0.0,0,0.0,36.0,False,
2022-10-30,0,0.0,0,0.0,36.0,False,
2022-10-31,0,0.0,0,0.0,36.0,False,
2022-11-01,0,0.0,0,0.0,36.0,False,
2022-11-02,0,0.0,0,0.0,36.0,False,
2022-11-03,0,0.0,0,0.0,36.0,False,
2022-11-04,0,0.0,0,0.0,36.0,False,
2022-11-05,0,0.0,0,0.0,36.0,False,
2022-11-06,1,10.0,0,0.0,36.0,False,
2022-11-07,0,0.0,1,-10.0,26.0,False,
2022-11-08,1,10.0,0,0.0,26.0,False,
2022-11-09,0,0.0,1,4.2,30.2,False,
2022-11-10,0,0.0,0,0.0,30.2,False,
2022-11-11,0,0.0,0,0.0,30.2,False,
2022-11-12,0,0.0,0,0.0,30.2,False,
2022-11-13,0,0.0,0,0.0,30.2,False,
2022-11-14,0,0.0,0,0.0,30.2,False,
2022-11-15,0,0.0,0,0.0,30.2,False,
2022-11-16,0,0.0,0,0.0,30.2,False,
2022-11-17,0,0.0,0,0.0,30.2,False,
2022-11-18,0,0.0,0,0.0,30.2,False,
2022-11-19,0,0.0,0,0.0,30.2,False,
2022-11-20,0,0.0,0,0.0,30.2,False,
2022-11-21,0,0.0,0,0.0,30.2,False,
2022-11-22,0,0.0,0,0.0,30.2,False,
2022-11-23,0,0.0,0,0.0,30.2,False,
2022-11-24,0,0.0,0,0.0,30.2,False,
2022-11-25,0,0.0,0,0.0,30.2,False,
2022-11-26,0,0.0,0,0.0,30.2,False,
2022-11-27,0,0.0,0,0.0,30.2,False,
2022-11-28,0,0.0,0,0.0,30.2,False,
2022-11-29,0,0.0,0,0.0,30.2,False,
2022-11-30,0,0.0,0,0.0,30.2,False,
2022-12-01,0,0.0,0,0.0,30.2,False,
2022-12-02,0,0.0,0,0.0,30.2,False,
2022-12-03,0,0.0,0,0.0,30.2,False,
2022-12-04,0,0.0,0,0.0,30.2,False,
2022-12-05,0,0.0,0,0.0,30.2,False,
2022-12-06,0,0.0,0,0.0,30.2,False,
2022-12-07,0,0.0,0,0.0,30.2,False,
2022-12-08,0,0.0,0,0.0,30.2,False,
2022-12-09,0,0.0,0,0.0,30.2,False,
2022-12-10,0,0.0,0,0.0,30.2,False,
2022-12-11,0,0.0,0,0.0,30.2,False,
2022-12-12,0,0.0,0,0.0,30.2,False,
2022-12-13,0,0.0,0,0.0,30.2,False,
2022-12-14,0,0.0,0,0.0,30.2,False,
2022-12-15,0,0.0,0,0.0,30.2,False,
2022-12-16,0,0.0,0,0.0,30.2,False,
2022-12-17,0,0.0,0,0.0,30.2,False,
2022-12-18,0,0.0,0,0.0,30.2,False,
2022-12-19,0,0.0,0,0.0,30.2,False,
2022-12-20,0,0.0,0,0.0,30.2,False,
2022-12-21,0,0.0,0,0.0,30.2,False,
2022-12-22,0,0.0,0,0.0,30.2,False,
2022-12-23,0,0.0,0,0.0,30.2,False,
2022-12-24,0,0.0,0,0.0,30.2,False,
2022-12-25,0,0.0,0,0.0,30.2,False,
2022-12-26,0,0.0,0,0.0,30.2,False,
2022-12-27,0,0.0,0,0.0,30.2,False,
2022-12-28,0,0.0,0,0.0,30.2,False,
2022-12-29,0,0.0,0,0.0,30.2,False,
2022-12-30,0,0.0,0,0.0,30.2,False,
2022-12-31,0,0.0,0,0.0,30.2,False,
2023-01-01,0,0.0,0,0.0,30.2,False,
2023-01-02,0,0.0,0,0.0,30.2,False,
2023-01-03,0,0.0,0,0.0,30.2,False,
2023-01-04,0,0.0,0,0.0,30.2,False,
2023-01-05,0,0.0,0,0.0,30.2,False,
2023-01-06,1,10.0,0,0.0,30.2,False,
2023-01-07,0,0.0,1,-10.0,20.2,False,
2023-01-08,1,10.0,0,0.0,20.2,False,
2023-01-09,1,10.0,1,7.7,27.9,False,
2023-01-10,0,0.0,1,-10.0,17.9,False,
2023-01-11,0,0.0,0,0.0,17.9,False,
2023-01-12,0,0.0,0,0.0,17.9,False,
2023-01-13,0,0.0,0,0.0,17.9,False,
2023-01-14,0,0.0,0,0.0,17.9,False,
2023-01-15,0,0.0,0,0.0,17.9,False,
2023-01-16,0,0.0,0,0.0,17.9,False,
2023-01-17,0,0.0,0,0.0,17.9,False,
2023-01-18,0,0.0,0,0.0,17.9,False,
2023-01-19,0,0.0,0,0.0,17.9,False,
2023-01-20,0,0.0,0,0.0,17.9,False,
2023-01-21,1,10.0,0,0.0,17.9,False,
2023-01-22,1,10.0,1,7.0,24.9,False,
2023-01-23,1,10.0,1,7.5,32.4,False,
2023-01-24,0,0.0,1,-10.0,22.4,False,
2023-01-25,0,0.0,0,0.0,22.4,False,
2023-01-26,0,0.0,0,0.0,22.4,False,
2023-01-27,0,0.0,0,0.0,22.4,False,
2023-01-28,0,0.0,0,0.0,22.4,False,
2023-01-29,1,10.0,0,0.0,22.4,False,
2023-01-30,1,10.0,1,-10.0,12.4,False,
2023-01-31,0,0.0,1,-10.0,2.4,False,
2023-02-01,0,0.0,0,0.0,2.4,False,
2023-02-02,0,0.0,0,0.0,2.4,False,
2023-02-03,1,10.0,0,0.0,2.4,False,
2023-02-04,0,0.0,1,3.7,6.1,False,
2023-02-05,1,10.0,0,0.0,6.1,False,
2023-02-06,1,10.0,1,3.3,9.4,False,
2023-02-07,0,0.0,1,7.5,16.9,False,
2023-02-08,0,0.0,0,0.0,16.9,False,
2023-02-09,0,0.0,0,0.0,16.9,False,
2023-02-10,0,0.0,0,0.0,16.9,False,
2023-02-11,0,0.0,0,0.0,16.9,False,
2023-02-12,0,0.0,0,0.0,16.9,False,
2023-02-13,0,0.0,0,0.0,16.9,False,
2023-02-14,0,0.0,0,0.0,16.9,False,
2023-02-15,0,0.0,0,0.0,16.9,False,
2023-02-16,0,0.0,0,0.0,16.9,False,
2023-02-17,0,0.0,0,0.0,16.9,False,
2023-02-18,1,10.0,0,0.0,16.9,False,
2023-02-19,0,0.0,1,6.3,23.2,False,
2023-02-20,0,0.0,0,0.0,23.2,False,
2023-02-21,0,0.0,0,0.0,23.2,False,
2023-02-22,0,0.0,0,0.0,23.2,False,
2023-02-23,0,0.0,0,0.0,23.2,False,
2023-02-24,0,0.0,0,0.0,23.2,False,
2023-02-25,0,0.0,0,0.0,23.2,False,
2023-02-26,1,10.0,0,0.0,23.2,False,
2023-02-27,0,0.0,1,6.8,30.0,False,
2023-02-28,0,0.0,0,0.0,30.0,False,
2023-03-01,0,0.0,0,0.0,30.0,False,
2023-03-02,0,0.0,0,0.0,30.0,False,
2023-03-03,1,10.0,0,0.0,30.0,False,
2023-03-04,1,10.0,1,-10.0,20.0,False,
2023-03-05,0,0.0,1,-10.0,10.0,False,
2023-03-06,0,0.0,0,0.0,10.0,False,
2023-03-07,0,0.0,0,0.0,10.0,False,
2023-03-08,0,0.0,0,0.0,10.0,False,
