date,bets,staked,settled_bets,settled_profit,equity,cooldown_active,skipped_reason
2023-03-01,6,60.0,0,0.0,0.0,False,
2023-03-02,0,0.0,6,37.5,37.5,False,
2023-03-03,0,0.0,0,0.0,37.5,False,
2023-03-04,2,20.0,0,0.0,37.5,False,
2023-03-05,6,60.0,2,13.0,50.5,False,
2023-03-06,0,0.0,6,3.0,53.5,False,
2023-03-07,0,0.0,0,0.0,53.5,False,
2023-03-08,0,0.0,0,0.0,53.5,False,
2023-03-09,0,0.0,0,0.0,53.5,False,
2023-03-10,1,10.0,0,0.0,53.5,False,
2023-03-11,6,60.0,1,-10.0,43.5,False,
2023-03-12,1,10.0,6,102.5,146.0,False,
2023-03-13,0,0.0,1,-10.0,136.0,False,
2023-03-14,0,0.0,0,0.0,136.0,False,
2023-03-15,0,0.0,0,0.0,136.0,False,
2023-03-16,0,0.0,0,0.0,136.0,False,
2023-03-17,1,10.0,0,0.0,136.0,False,
2023-03-18,7,70.0,1,-10.0,126.0,False,
2023-03-19,1,10.0,7,-70.0,56.0,False,
2023-03-20,0,0.0,1,-10.0,46.0,False,
2023-03-21,0,0.0,0,0.0,46.0,False,
2023-03-22,0,0.0,0,0.0,46.0,False,
2023-03-23,0,0.0,0,0.0,46.0,False,
2023-03-24,0,0.0,0,0.0,46.0,False,
2023-03-25,0,0.0,0,0.0,46.0,False,
2023-03-26,0,0.0,0,0.0,46.0,False,
2023-03-27,0,0.0,0,0.0,46.0,False,
2023-03-28,0,0.0,0,0.0,46.0,False,
2023-03-29,0,0.0,0,0.0,46.0,False,
2023-03-30,0,0.0,0,0.0,46.0,False,
2023-03-31,0,0.0,0,0.0,46.0,False,
2023-04-01,7,70.0,0,0.0,46.0,False,
2023-04-02,1,10.0,7,28.0,74.0,False,
2023-04-03,0,0.0,1,22.0,96.0,False,
2023-04-04,0,0.0,0,0.0,96.0,False,
2023-04-05,1,10.0,0,0.0,96.0,False,
2023-04-06,0,0.0,1,-10.0,86.0,False,
2023-04-07,0,0.0,0,0.0,86.0,False,
2023-04-08,0,0.0,0,0.0,86.0,False,
2023-04-09,0,0.0,0,0.0,86.0,False,
2023-04-10,8,80.0,0,0.0,86.0,False,
2023-04-11,0,0.0,8,-17.0,69.0,False,
2023-04-12,0,0.0,0,0.0,69.0,False,
2023-04-13,0,0.0,0,0.0,69.0,False,
2023-04-14,1,10.0,0,0.0,69.0,False,
2023-04-15,7,70.0,1,20.0,89.0,False,
2023-04-16,1,10.0,7,82.8,171.8,False,
2023-04-17,0,0.0,1,-10.0,161.8,False,
2023-04-18,0,0.0,0,0.0,161.8,False,
2023-04-19,0,0.0,0,0.0,161.8,False,
2023-04-20,0,0.0,0,0.0,161.8,False,
2023-04-21,1,10.0,0,0.0,161.8,False,
2023-04-22,6,60.0,1,-10.0,151.8,False,
2023-04-23,2,20.0,6,72.5,224.3,False,
2023-04-24,0,0.0,2,-20.0,204.3,False,
2023-04-25,0,0.0,0,0.0,204.3,False,
2023-04-26,0,0.0,0,0.0,204.3,False,
2023-04-27,0,0.0,0,0.0,204.3,False,
2023-04-28,0,0.0,0,0.0,204.3,False,
2023-04-29,0,0.0,0,0.0,204.3,False,
2023-04-30,1,10.0,0,0.0,204.3,False,
2023-05-01,6,60.0,1,22.0,226.3,False,
2023-05-02,0,0.0,6,70.5,296.8,False,
2023-05-03,0,0.0,0,0.0,296.8,False,
2023-05-04,0,0.0,0,0.0,296.8,False,
2023-05-05,1,10.0,0,0.0,296.8,False,
2023-05-06,6,60.0,1,-10.0,286.8,False,
2023-05-07,1,10.0,6,2.0,288.8,False,
2023-05-08,0,0.0,1,-10.0,278.8,False,
2023-05-09,0,0.0,0,0.0,278.8,False,
2023-05-10,0,0.0,0,0.0,278.8,False,
2023-05-11,0,0.0,0,0.0,278.8,False,
2023-05-12,0,0.0,0,0.0,278.8,False,
2023-05-13,6,60.0,0,0.0,278.8,False,
2023-05-14,0,0.0,6,7.0,285.8,False,
2023-05-15,0,0.0,0,0.0,285.8,False,
2023-05-16,0,0.0,0,0.0,285.8,False,
2023-05-17,0,0.0,0,0.0,285.8,False,
2023-05-18,0,0.0,0,0.0,285.8,False,
2023-05-19,4,40.0,0,0.0,285.8,False,
2023-05-20,0,0.0,4,-6.0,279.8,False,
2023-05-21,0,0.0,0,0.0,279.8,False,
2023-05-22,0,0.0,0,0.0,279.8,False,
2023-05-23,0,0.0,0,0.0,279.8,False,
2023-05-24,0,0.0,0,0.0,279.8,False,
2023-05-25,0,0.0,0,0.0,279.8,False,
2023-05-26,0,0.0,0,0.0,279.8,False,
2023-05-27,0,0.0,0,0.0,279.8,False,
2023-05-28,0,0.0,0,0.0,279.8,False,
2023-05-29,0,0.0,0,0.0,279.8,False,
2023-05-30,0,0.0,0,0.0,279.8,False,
2023-05-31,0,0.0,0,0.0,279.8,False,
2023-06-01,0,0.0,0,0.0,279.8,False,
2023-06-02,0,0.0,0,0.0,279.8,False,
2023-06-03,0,0.0,0,0.0,279.8,False,
2023-06-04,0,0.0,0,0.0,279.8,False,
2023-06-05,0,0.0,0,0.0,279.8,False,
2023-06-06,0,0.0,0,0.0,279.8,False,
2023-06-07,0,0.0,0,0.0,279.8,False,
2023-06-08,0,0.0,0,0.0,279.8,False,
2023-06-09,0,0.0,0,0.0,279.8,False,
2023-06-10,0,0.0,0,0.0,279.8,False,
2023-06-11,0,0.0,0,0.0,279.8,False,
2023-06-12,0,0.0,0,0.0,279.8,False,
2023-06-13,0,0.0,0,0.0,279.8,False,
2023-06-14,0,0.0,0,0.0,279.8,False,
2023-06-15,0,0.0,0,0.0,279.8,False,
2023-06-16,0,0.0,0,0.0,279.8,False,
2023-06-17,0,0.0,0,0.0,279.8,False,
2023-06-18,0,0.0,0,0.0,279.8,False,
2023-06-19,0,0.0,0,0.0,279.8,False,
2023-06-20,0,0.0,0,0.0,279.8,False,
2023-06-21,0,0.0,0,0.0,279.8,False,
2023-06-22,0,0.0,0,0.0,279.8,False,
2023-06-23,0,0.0,0,0.0,279.8,False,
2023-06-24,0,0.0,0,0.0,279.8,False,
2023-06-25,0,0.0,0,0.0,279.8,False,
2023-06-26,0,0.0,0,0.0,279.8,False,
2023-06-27,0,0.0,0,0.0,279.8,False,
2023-06-28,0,0.0,0,0.0,279.8,False,
2023-06-29,0,0.0,0,0.0,279.8,False,
2023-06-30,0,0.0,0,0.0,279.8,False,
2023-07-01,0,0.0,0,0.0,279.8,False,
2023-07-02,0,0.0,0,0.0,279.8,False,
2023-07-03,0,0.0,0,0.0,279.8,False,
2023-07-04,0,0.0,0,0.0,279.8,False,
2023-07-05,0,0.0,0,0.0,279.8,False,
2023-07-06,0,0.0,0,0.0,279.8,False,
2023-07-07,0,0.0,0,0.0,279.8,False,
2023-07-08,0,0.0,0,0.0,279.8,False,
2023-07-09,0,0.0,0,0.0,279.8,False,
2023-07-10,0,0.0,0,0.0,279.8,False,
2023-07-11,0,0.0,0,0.0,279.8,False,
2023-07-12,0,0.0,0,0.0,279.8,False,
2023-07-13,0,0.0,0,0.0,279.8,False,
2023-07-14,0,0.0,0,0.0,279.8,False,
2023-07-15,0,0.0,0,0.0,279.8,False,
2023-07-16,0,0.0,0,0.0,279.8,False,
2023-07-17,0,0.0,0,0.0,279.8,False,
2023-07-18,0,0.0,0,0.0,279.8,False,
2023-07-19,0,0.0,0,0.0,279.8,False,
2023-07-20,0,0.0,0,0.0,279.8,False,
2023-07-21,0,0.0,0,0.0,279.8,False,
2023-07-22,0,0.0,0,0.0,279.8,False,
2023-07-23,0,0.0,0,0.0,279.8,False,
2023-07-24,0,0.0,0,0.0,279.8,False,
2023-07-25,0,0.0,0,0.0,279.8,False,
2023-07-26,0,0.0,0,0.0,279.8,False,
2023-07-27,0,0.0,0,0.0,279.8,False,
2023-07-28,0,0.0,0,0.0,279.8,False,
2023-07-29,0,0.0,0,0.0,279.8,False,
2023-07-30,0,0.0,0,0.0,279.8,False,
2023-07-31,0,0.0,0,0.0,279.8,False,
2023-08-01,0,0.0,0,0.0,279.8,False,
2023-08-02,0,0.0,0,0.0,279.8,False,
2023-08-03,0,0.0,0,0.0,279.8,False,
2023-08-04,0,0.0,0,0.0,279.8,False,
2023-08-05,0,0.0,0,0.0,279.8,False,
2023-08-06,0,0.0,0,0.0,279.8,False,
2023-08-07,0,0.0,0,0.0,279.8,False,
2023-08-08,0,0.0,0,0.0,279.8,False,
2023-08-09,0,0.0,0,0.0,279.8,False,
2023-08-10,0,0.0,0,0.0,279.8,False,
2023-08-11,0,0.0,0,0.0,279.8,False,
2023-08-12,0,0.0,0,0.0,279.8,False,
2023-08-13,0,0.0,0,0.0,279.8,False,
2023-08-14,0,0.0,0,0.0,279.8,False,
2023-08-15,0,0.0,0,0.0,279.8,False,
2023-08-16,0,0.0,0,0.0,279.8,False,
2023-08-17,0,0.0,0,0.0,279.8,False,
2023-08-18,1,10.0,0,0.0,279.8,False,
2023-08-19,3,30.0,1,21.0,300.8,False,
2023-08-20,3,30.0,3,4.0,304.8,False,
2023-08-21,0,0.0,3,2.0,306.8,False,
2023-08-22,0,0.0,0,0.0,306.8,False,
2023-08-23,0,0.0,0,0.0,306.8,False,
2023-08-24,0,0.0,0,0.0,306.8,False,
2023-08-25,1,10.0,0,0.0,306.8,False,
2023-08-26,5,50.0,1,-10.0,296.8,False,
2023-08-27,1,10.0,5,-19.0,277.8,False,
2023-08-28,0,0.0,1,-10.0,267.8,False,
2023-08-29,4,40.0,0,0.0,267.8,False,
2023-08-30,4,40.0,4,-40.0,227.8,False,
2023-08-31,0,0.0,4,-8.0,219.8,False,
2023-09-01,0,0.0,0,0.0,219.8,False,
2023-09-02,2,20.0,0,0.0,219.8,False,
2023-09-03,3,30.0,2,-20.0,199.8,False,
2023-09-04,0,0.0,3,66.0,265.8,False,
2023-09-05,0,0.0,0,0.0,265.8,False,
