month,train_window,status,training_candidates,bets,active_days,staked,profit,roi_pct,available_capacity,test_candidates,alpha,safety_margin,estimator_profile,maximum_odds,validation_rmse_pct,outcome_probability_validation_brier,market_probability_validation_brier,outcome_probability_weight,average_closing_edge_pct,positive_clv_rate,outcome_counts
2022-12,2021-12-01..2022-11-30,FROZEN_MODEL_EVALUATED,5242,1,1,0.11,-0.11,-100.0,3100.0,259.0,100.0,0.0,ridge,5.0,0.0218,,,0.0,9.3001,1.0,{'away': 1}
2023-01,2022-01-01..2022-12-31,FROZEN_MODEL_EVALUATED,4994,4,4,0.6,0.03,5.0,3100.0,500.0,1.0,0.0,ridge,5.0,0.022,,,0.0,5.776,0.75,"{'away': 2, 'home': 2}"
2023-02,2022-02-01..2023-01-31,FROZEN_MODEL_EVALUATED,5043,3,3,0.36,-0.36,-100.0,2800.0,560.0,1.0,0.25,ridge,5.0,0.0219,,,0.0,0.1915,0.3333,"{'away': 1, 'home': 1, 'draw': 1}"
2023-03,2022-03-01..2023-02-28,FROZEN_MODEL_EVALUATED,4958,7,5,2.01,-0.7,-34.83,3100.0,437.0,100.0,0.0,ridge,5.0,0.0209,,,0.0,-2.113,0.4286,"{'away': 5, 'draw': 1, 'home': 1}"
2023-04,2022-04-01..2023-03-31,FROZEN_MODEL_EVALUATED,4906,6,5,2.56,1.48,57.81,3000.0,656.0,100.0,0.25,ridge,5.0,0.0206,,,0.0,10.4306,0.8333,"{'home': 4, 'away': 2}"
2023-05,2022-05-01..2023-04-30,FROZEN_MODEL_EVALUATED,4885,3,3,1.24,0.4,32.26,3100.0,431.0,100.0,0.25,ridge,5.0,0.0208,,,0.0,2.5907,0.6667,"{'draw': 1, 'home': 2}"
2023-08,2022-08-01..2023-07-31,FROZEN_MODEL_EVALUATED,4963,1,1,0.12,0.29,241.67,3100.0,388.0,100.0,0.25,ridge,5.0,0.022,,,0.0,17.6089,1.0,{'home': 1}
2023-09,2022-09-01..2023-08-31,FROZEN_MODEL_EVALUATED,4782,0,0,0.0,0.0,0.0,3000.0,536.0,10.0,0.25,ridge,5.0,0.023,,,0.0,,,{}
2023-10,2022-10-01..2023-09-30,FROZEN_MODEL_EVALUATED,4895,2,2,0.73,0.54,73.97,3100.0,484.0,100.0,0.0,ridge,5.0,0.0228,,,0.0,12.0385,1.0,"{'away': 1, 'home': 1}"
2023-11,2022-11-01..2023-10-31,FROZEN_MODEL_EVALUATED,4647,0,0,0.0,0.0,0.0,3000.0,371.0,100.0,0.0,ridge,5.0,0.0226,,,0.0,,,{}
2023-12,2022-12-01..2023-11-30,FROZEN_MODEL_EVALUATED,4678,2,2,0.5,-0.5,-100.0,3100.0,575.0,10.0,0.0,ridge,5.0,0.0209,,,0.0,-1.9086,0.5,"{'home': 1, 'draw': 1}"
2024-01,2023-01-01..2023-12-31,FROZEN_MODEL_EVALUATED,4994,1,1,0.12,-0.12,-100.0,3100.0,394.0,10.0,0.0,ridge,5.0,0.0207,,,0.0,8.1436,1.0,{'draw': 1}
2024-02,2023-02-01..2024-01-31,FROZEN_MODEL_EVALUATED,4888,3,3,0.41,0.85,207.32,2900.0,496.0,10.0,0.0,ridge,5.0,0.021,,,0.0,7.657,0.6667,"{'home': 2, 'away': 1}"
2024-03,2023-03-01..2024-02-29,FROZEN_MODEL_EVALUATED,4824,2,2,0.29,0.21,72.41,3100.0,448.0,10.0,0.0,ridge,5.0,0.0206,,,0.0,22.2569,1.0,"{'home': 1, 'away': 1}"
2024-04,2023-04-01..2024-03-31,ABSTAIN_INNER_VALIDATION,4835,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,
2024-05,2023-05-01..2024-04-30,ABSTAIN_INNER_VALIDATION,4735,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2024-08,2023-08-01..2024-07-31,ABSTAIN_INNER_VALIDATION,4511,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2024-09,2023-09-01..2024-08-31,FROZEN_MODEL_EVALUATED,4456,35,14,5.45,-0.51,-9.36,3000.0,422.0,1.0,0.0,ridge,5.0,0.0243,,,0.0,0.3684,0.5714,"{'away': 22, 'draw': 10, 'home': 3}"
2024-10,2023-10-01..2024-09-30,FROZEN_MODEL_EVALUATED,4342,10,7,1.77,-0.86,-48.59,3100.0,403.0,100.0,0.0,ridge,5.0,0.0247,,,0.0,2.5111,0.6,"{'draw': 3, 'home': 3, 'away': 4}"
2024-11,2023-11-01..2024-10-31,FROZEN_MODEL_EVALUATED,4261,4,3,0.68,0.5,73.53,3000.0,394.0,100.0,0.0,ridge,5.0,0.0253,,,0.0,-0.1508,0.5,"{'draw': 3, 'home': 1}"
2024-12,2023-12-01..2024-11-30,FROZEN_MODEL_EVALUATED,4284,1,1,0.23,0.68,295.65,3100.0,451.0,100.0,0.0,ridge,5.0,0.0238,,,0.0,21.2417,1.0,{'home': 1}
2025-01,2024-01-01..2024-12-31,ABSTAIN_INNER_VALIDATION,4160,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2025-02,2024-02-01..2025-01-31,FROZEN_MODEL_EVALUATED,4198,0,0,0.0,0.0,0.0,2800.0,463.0,10.0,0.5,ridge,5.0,0.03,,,0.0,,,{}
2025-03,2024-03-01..2025-02-28,FROZEN_MODEL_EVALUATED,4165,8,7,0.99,-0.12,-12.12,3100.0,438.0,100.0,0.0,ridge,5.0,0.0211,,,0.0,5.9594,0.875,"{'draw': 6, 'away': 2}"
2025-04,2024-04-01..2025-03-31,FROZEN_MODEL_EVALUATED,4155,1,1,0.18,-0.18,-100.0,3000.0,443.0,100.0,0.25,ridge,5.0,0.0201,,,0.0,-0.7962,0.0,{'draw': 1}
2025-05,2024-05-01..2025-04-30,FROZEN_MODEL_EVALUATED,4042,14,8,2.82,0.07,2.48,3100.0,311.0,100.0,0.0,ridge,5.0,0.0199,,,0.0,0.6129,0.4286,"{'draw': 6, 'away': 4, 'home': 4}"
2025-08,2024-08-01..2025-07-31,FROZEN_MODEL_EVALUATED,4098,18,8,2.31,0.58,25.11,3100.0,414.0,100.0,0.0,ridge,5.0,0.0224,,,0.0,2.9243,0.7222,"{'home': 1, 'draw': 12, 'away': 5}"
2025-09,2024-09-01..2025-08-31,FROZEN_MODEL_EVALUATED,4179,6,4,0.88,0.57,64.77,3000.0,414.0,100.0,0.0,ridge,5.0,0.023,,,0.0,10.7765,1.0,"{'away': 4, 'home': 1, 'draw': 1}"
2025-10,2024-10-01..2025-09-30,FROZEN_MODEL_EVALUATED,4171,2,2,0.29,0.3,103.45,3100.0,415.0,100.0,0.25,ridge,5.0,0.024,,,0.0,0.9502,0.5,"{'home': 1, 'away': 1}"
2025-11,2024-11-01..2025-10-31,FROZEN_MODEL_EVALUATED,4183,3,3,0.49,0.19,38.78,3000.0,440.0,1.0,0.25,ridge,5.0,0.024,,,0.0,2.5658,0.6667,"{'away': 2, 'home': 1}"
2025-12,2024-12-01..2025-11-30,FROZEN_MODEL_EVALUATED,4229,1,1,0.15,0.47,313.33,3100.0,404.0,100.0,0.25,ridge,5.0,0.0219,,,0.0,28.1175,1.0,{'away': 1}
2026-01,2025-01-01..2025-12-31,FROZEN_MODEL_EVALUATED,4182,5,3,1.06,0.74,69.81,3100.0,430.0,100.0,0.25,ridge,5.0,0.0218,,,0.0,5.4094,1.0,"{'away': 4, 'home': 1}"
2026-02,2025-02-01..2026-01-31,FROZEN_MODEL_EVALUATED,4180,0,0,0.0,0.0,0.0,2800.0,391.0,100.0,0.25,ridge,5.0,0.0217,,,0.0,,,{}
2026-03,2025-03-01..2026-02-28,FROZEN_MODEL_EVALUATED,4108,7,5,0.93,0.3,32.26,3100.0,348.0,100.0,0.0,ridge,5.0,0.0208,,,0.0,4.0473,0.7143,"{'away': 6, 'home': 1}"
2026-04,2025-04-01..2026-03-31,FROZEN_MODEL_EVALUATED,4018,3,3,0.44,0.69,156.82,3000.0,331.0,100.0,0.0,ridge,5.0,0.0208,,,0.0,0.8848,0.6667,"{'away': 2, 'home': 1}"
2026-05,2025-05-01..2026-04-30,FROZEN_MODEL_EVALUATED,3906,2,2,0.23,0.01,4.35,3100.0,247.0,100.0,0.25,ridge,5.0,0.0213,,,0.0,8.8259,0.5,"{'home': 1, 'away': 1}"
