date,bets,staked,profit,month
2024-06-02,0,0.0,0.0,2024-06
2024-07-26,0,0.0,0.0,2024-07
2024-07-27,0,0.0,0.0,2024-07
2024-07-28,0,0.0,0.0,2024-07
2024-10-01,0,0.0,0.0,2024-10
2024-10-02,0,0.0,0.0,2024-10
2024-10-03,0,0.0,0.0,2024-10
2024-10-04,0,0.0,0.0,2024-10
2024-10-05,3,3.0,-0.1,2024-10
2024-10-06,0,0.0,0.0,2024-10
2024-10-07,0,0.0,0.0,2024-10
2024-10-08,0,0.0,0.0,2024-10
2024-10-09,0,0.0,0.0,2024-10
2024-10-10,0,0.0,0.0,2024-10
2024-10-11,0,0.0,0.0,2024-10
2024-10-12,0,0.0,0.0,2024-10
2024-10-13,1,1.0,1.9,2024-10
2024-10-14,0,0.0,0.0,2024-10
2024-10-15,0,0.0,0.0,2024-10
2024-10-16,0,0.0,0.0,2024-10
2024-10-17,1,1.0,1.3,2024-10
2024-10-18,0,0.0,0.0,2024-10
2024-10-19,1,1.36,-1.36,2024-10
2024-10-20,0,0.0,0.0,2024-10
2024-10-21,0,0.0,0.0,2024-10
2024-10-22,0,0.0,0.0,2024-10
2024-10-23,0,0.0,0.0,2024-10
2024-10-24,0,0.0,0.0,2024-10
2024-10-25,1,1.0,-1.0,2024-10
2024-10-26,0,0.0,0.0,2024-10
2024-10-27,0,0.0,0.0,2024-10
2024-10-28,0,0.0,0.0,2024-10
2024-10-29,1,1.0,1.8,2024-10
2024-10-30,0,0.0,0.0,2024-10
2024-10-31,0,0.0,0.0,2024-10
2024-11-01,1,1.0,-1.0,2024-11
2024-11-02,0,0.0,0.0,2024-11
2024-11-03,1,1.0,1.8,2024-11
2024-11-04,0,0.0,0.0,2024-11
2024-11-05,0,0.0,0.0,2024-11
2024-11-06,1,1.0,-1.0,2024-11
2024-11-07,0,0.0,0.0,2024-11
2024-11-08,1,1.0,2.0,2024-11
2024-11-09,2,2.25,1.12,2024-11
2024-11-10,0,0.0,0.0,2024-11
2024-11-11,0,0.0,0.0,2024-11
2024-11-12,0,0.0,0.0,2024-11
2024-11-13,0,0.0,0.0,2024-11
2024-11-14,0,0.0,0.0,2024-11
2024-11-15,0,0.0,0.0,2024-11
2024-11-16,1,1.0,2.2,2024-11
2024-11-17,1,1.0,-1.0,2024-11
2024-11-18,0,0.0,0.0,2024-11
2024-11-19,0,0.0,0.0,2024-11
2024-11-20,0,0.0,0.0,2024-11
2024-11-21,0,0.0,0.0,2024-11
2024-11-22,0,0.0,0.0,2024-11
2024-11-23,3,3.0,-3.0,2024-11
2024-11-24,3,3.0,1.8,2024-11
2024-11-25,1,1.0,1.9,2024-11
2024-11-26,0,0.0,0.0,2024-11
2024-11-27,1,1.0,-1.0,2024-11
2024-11-28,0,0.0,0.0,2024-11
2024-11-29,1,1.13,-1.13,2024-11
2024-11-30,2,2.0,4.48,2024-11
2024-12-01,1,1.0,2.0,2024-12
2024-12-02,0,0.0,0.0,2024-12
2024-12-03,1,1.0,-1.0,2024-12
2024-12-04,0,0.0,0.0,2024-12
2024-12-05,0,0.0,0.0,2024-12
2024-12-06,0,0.0,0.0,2024-12
2024-12-07,2,2.16,-2.16,2024-12
2024-12-08,1,1.0,-1.0,2024-12
2024-12-09,0,0.0,0.0,2024-12
2024-12-10,0,0.0,0.0,2024-12
2024-12-11,1,1.0,-1.0,2024-12
2024-12-12,0,0.0,0.0,2024-12
2024-12-13,0,0.0,0.0,2024-12
2024-12-14,0,0.0,0.0,2024-12
2024-12-15,0,0.0,0.0,2024-12
2024-12-16,0,0.0,0.0,2024-12
2024-12-17,0,0.0,0.0,2024-12
2024-12-18,0,0.0,0.0,2024-12
2024-12-19,1,1.0,-1.0,2024-12
2024-12-20,0,0.0,0.0,2024-12
2024-12-21,1,1.0,-1.0,2024-12
2024-12-22,0,0.0,0.0,2024-12
2024-12-23,0,0.0,0.0,2024-12
2024-12-24,0,0.0,0.0,2024-12
2024-12-25,0,0.0,0.0,2024-12
2024-12-26,0,0.0,0.0,2024-12
2024-12-27,0,0.0,0.0,2024-12
2024-12-28,0,0.0,0.0,2024-12
2024-12-29,1,1.0,2.4,2024-12
2024-12-30,1,1.0,-1.0,2024-12
2025-01-01,0,0.0,0.0,2025-01
2025-01-02,0,0.0,0.0,2025-01
2025-01-03,0,0.0,0.0,2025-01
2025-01-04,0,0.0,0.0,2025-01
2025-01-05,0,0.0,0.0,2025-01
2025-01-06,0,0.0,0.0,2025-01
2025-01-07,0,0.0,0.0,2025-01
2025-01-08,0,0.0,0.0,2025-01
2025-01-09,0,0.0,0.0,2025-01
2025-01-10,1,1.0,-1.0,2025-01
2025-01-11,2,2.0,1.3,2025-01
2025-01-12,2,2.37,1.87,2025-01
2025-01-13,0,0.0,0.0,2025-01
2025-01-14,0,0.0,0.0,2025-01
2025-01-15,0,0.0,0.0,2025-01
2025-01-16,0,0.0,0.0,2025-01
2025-01-17,0,0.0,0.0,2025-01
2025-01-18,3,3.0,-3.0,2025-01
2025-01-19,1,1.0,-1.0,2025-01
2025-01-20,0,0.0,0.0,2025-01
2025-01-21,1,1.0,1.9,2025-01
2025-01-22,0,0.0,0.0,2025-01
2025-01-23,0,0.0,0.0,2025-01
2025-01-24,0,0.0,0.0,2025-01
2025-01-25,0,0.0,0.0,2025-01
2025-01-26,0,0.0,0.0,2025-01
2025-01-27,0,0.0,0.0,2025-01
2025-01-28,1,1.0,-1.0,2025-01
2025-01-29,0,0.0,0.0,2025-01
2025-01-30,0,0.0,0.0,2025-01
2025-01-31,0,0.0,0.0,2025-01
2025-02-01,0,0.0,0.0,2025-02
2025-02-02,2,2.39,-2.39,2025-02
2025-02-03,0,0.0,0.0,2025-02
2025-02-04,0,0.0,0.0,2025-02
2025-02-05,0,0.0,0.0,2025-02
2025-02-06,0,0.0,0.0,2025-02
2025-02-07,0,0.0,0.0,2025-02
2025-02-08,0,0.0,0.0,2025-02
2025-02-09,0,0.0,0.0,2025-02
2025-02-10,0,0.0,0.0,2025-02
2025-02-11,0,0.0,0.0,2025-02
2025-02-12,0,0.0,0.0,2025-02
2025-02-13,0,0.0,0.0,2025-02
2025-02-14,0,0.0,0.0,2025-02
2025-02-15,1,1.0,-1.0,2025-02
2025-02-16,1,1.62,3.05,2025-02
2025-02-17,0,0.0,0.0,2025-02
2025-02-18,0,0.0,0.0,2025-02
2025-02-19,0,0.0,0.0,2025-02
2025-02-20,0,0.0,0.0,2025-02
2025-02-21,0,0.0,0.0,2025-02
2025-02-22,1,1.98,-1.98,2025-02
2025-02-23,0,0.0,0.0,2025-02
2025-02-24,0,0.0,0.0,2025-02
2025-02-25,0,0.0,0.0,2025-02
2025-02-26,0,0.0,0.0,2025-02
2025-02-27,0,0.0,0.0,2025-02
2025-02-28,1,1.07,-1.07,2025-02
2025-03-01,6,7.95,-1.05,2025-03
2025-03-02,1,1.0,-1.0,2025-03
2025-03-03,0,0.0,0.0,2025-03
2025-03-04,0,0.0,0.0,2025-03
2025-03-05,0,0.0,0.0,2025-03
2025-03-06,0,0.0,0.0,2025-03
2025-03-07,0,0.0,0.0,2025-03
2025-03-08,0,0.0,0.0,2025-03
2025-03-09,0,0.0,0.0,2025-03
2025-03-10,0,0.0,0.0,2025-03
2025-03-11,0,0.0,0.0,2025-03
2025-03-12,0,0.0,0.0,2025-03
2025-03-13,0,0.0,0.0,2025-03
2025-03-14,0,0.0,0.0,2025-03
2025-03-15,1,1.68,-1.68,2025-03
2025-03-16,2,3.79,-0.87,2025-03
2025-03-17,0,0.0,0.0,2025-03
2025-03-18,0,0.0,0.0,2025-03
2025-03-19,0,0.0,0.0,2025-03
2025-03-20,0,0.0,0.0,2025-03
2025-03-21,0,0.0,0.0,2025-03
2025-03-22,0,0.0,0.0,2025-03
2025-03-23,0,0.0,0.0,2025-03
2025-03-24,0,0.0,0.0,2025-03
2025-03-25,0,0.0,0.0,2025-03
2025-03-26,0,0.0,0.0,2025-03
2025-03-27,0,0.0,0.0,2025-03
2025-03-28,0,0.0,0.0,2025-03
2025-03-29,2,2.0,0.88,2025-03
2025-03-30,0,0.0,0.0,2025-03
2025-03-31,0,0.0,0.0,2025-03
2025-04-01,1,1.63,-1.63,2025-04
2025-04-02,0,0.0,0.0,2025-04
2025-04-03,0,0.0,0.0,2025-04
2025-04-04,0,0.0,0.0,2025-04
2025-04-05,1,1.19,3.33,2025-04
2025-04-06,0,0.0,0.0,2025-04
2025-04-07,0,0.0,0.0,2025-04
2025-04-08,1,1.96,1.32,2025-04
2025-04-09,0,0.0,0.0,2025-04
2025-04-10,0,0.0,0.0,2025-04
2025-04-11,0,0.0,0.0,2025-04
2025-04-12,1,1.0,-1.0,2025-04
2025-04-13,0,0.0,0.0,2025-04
2025-04-14,0,0.0,0.0,2025-04
2025-04-15,0,0.0,0.0,2025-04
2025-04-16,0,0.0,0.0,2025-04
2025-04-17,0,0.0,0.0,2025-04
2025-04-18,1,1.0,-1.0,2025-04
2025-04-19,0,0.0,0.0,2025-04
2025-04-20,0,0.0,0.0,2025-04
2025-04-21,0,0.0,0.0,2025-04
2025-04-22,0,0.0,0.0,2025-04
2025-04-23,0,0.0,0.0,2025-04
2025-04-24,0,0.0,0.0,2025-04
2025-04-25,0,0.0,0.0,2025-04
2025-04-26,1,1.9,1.27,2025-04
2025-04-27,1,1.01,-1.01,2025-04
2025-04-28,0,0.0,0.0,2025-04
2025-04-29,0,0.0,0.0,2025-04
2025-04-30,0,0.0,0.0,2025-04
2025-06-01,0,0.0,0.0,2025-06
2025-07-25,0,0.0,0.0,2025-07
2025-07-26,0,0.0,0.0,2025-07
2025-07-27,0,0.0,0.0,2025-07
2025-11-01,0,0.0,0.0,2025-11
2025-11-02,0,0.0,0.0,2025-11
2025-11-03,0,0.0,0.0,2025-11
2025-11-04,0,0.0,0.0,2025-11
2025-11-05,0,0.0,0.0,2025-11
2025-11-06,0,0.0,0.0,2025-11
2025-11-07,0,0.0,0.0,2025-11
2025-11-08,0,0.0,0.0,2025-11
2025-11-09,0,0.0,0.0,2025-11
2025-11-10,0,0.0,0.0,2025-11
2025-11-11,0,0.0,0.0,2025-11
2025-11-12,0,0.0,0.0,2025-11
2025-11-13,0,0.0,0.0,2025-11
2025-11-14,0,0.0,0.0,2025-11
2025-11-15,0,0.0,0.0,2025-11
2025-11-16,0,0.0,0.0,2025-11
2025-11-17,0,0.0,0.0,2025-11
2025-11-18,0,0.0,0.0,2025-11
2025-11-19,0,0.0,0.0,2025-11
2025-11-20,0,0.0,0.0,2025-11
2025-11-21,0,0.0,0.0,2025-11
2025-11-22,2,2.3,5.75,2025-11
2025-11-23,0,0.0,0.0,2025-11
2025-11-24,0,0.0,0.0,2025-11
2025-11-25,0,0.0,0.0,2025-11
2025-11-26,0,0.0,0.0,2025-11
2025-11-27,0,0.0,0.0,2025-11
2025-11-28,0,0.0,0.0,2025-11
2025-11-29,0,0.0,0.0,2025-11
2025-11-30,0,0.0,0.0,2025-11
2025-12-01,0,0.0,0.0,2025-12
2025-12-02,0,0.0,0.0,2025-12
2025-12-03,1,1.48,1.11,2025-12
2025-12-04,0,0.0,0.0,2025-12
2025-12-05,0,0.0,0.0,2025-12
2025-12-06,0,0.0,0.0,2025-12
2025-12-07,0,0.0,0.0,2025-12
2025-12-08,0,0.0,0.0,2025-12
2025-12-09,1,1.0,-1.0,2025-12
2025-12-10,0,0.0,0.0,2025-12
2025-12-11,0,0.0,0.0,2025-12
2025-12-12,0,0.0,0.0,2025-12
2025-12-13,0,0.0,0.0,2025-12
2025-12-14,0,0.0,0.0,2025-12
2025-12-15,0,0.0,0.0,2025-12
2025-12-16,0,0.0,0.0,2025-12
2025-12-17,0,0.0,0.0,2025-12
2025-12-18,0,0.0,0.0,2025-12
2025-12-19,0,0.0,0.0,2025-12
2025-12-20,0,0.0,0.0,2025-12
2025-12-21,1,1.26,-1.26,2025-12
2025-12-22,0,0.0,0.0,2025-12
