date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit
2012-03-10,2012-03,USA,Colorado Rapids,Columbus Crew,home,home,2.13,"[1.8,2.2)",0.46626159898299313,"[0.42,0.55)",market_favorite,MAX_CLOSE,True,1.13
2012-03-10,2012-03,USA,Colorado Rapids,Columbus Crew,draw,home,3.4,"[2.8,3.5)",0.2920991781864045,"[0.28,0.34)",market_non_favorite,MAX_CLOSE,False,-1.0
2012-03-10,2012-03,USA,Colorado Rapids,Columbus Crew,away,home,4.11,"[4.0,5.0)",0.24163922283060224,"[0.20,0.28)",market_non_favorite,MAX_CLOSE,False,-1.0
2012-03-10,2012-03,USA,Vancouver Whitecaps,CF Montreal,home,home,2.04,"[1.8,2.2)",0.4786123410651176,"[0.42,0.55)",market_favorite,MAX_CLOSE,True,1.04
2012-03-10,2012-03,USA,Vancouver Whitecaps,CF Montreal,draw,home,3.44,"[2.8,3.5)",0.2838282487711744,"[0.28,0.34)",market_non_favorite,MAX_CLOSE,False,-1.0
2012-03-10,2012-03,USA,Vancouver Whitecaps,CF Montreal,away,home,4.11,"[4.0,5.0)",0.237559410163708,"[0.20,0.28)",market_non_favorite,MAX_CLOSE,False,-1.0
2012-03-11,2012-03,USA,Chivas USA,Houston Dynamo,home,away,2.6,"[2.2,2.8)",0.3802226334009788,"[0.34,0.42)",market_favorite,MAX_CLOSE,False,-1.0
2012-03-11,2012-03,USA,Chivas USA,Houston Dynamo,draw,away,3.32,"[2.8,3.5)",0.29776471290438106,"[0.28,0.34)",market_non_favorite,MAX_CLOSE,False,-1.0
2012-03-11,2012-03,USA,Chivas USA,Houston Dynamo,away,away,3.07,"[2.8,3.5)",0.3220126536946401,"[0.28,0.34)",market_non_favorite,MAX_CLOSE,True,2.07
2012-03-11,2012-03,USA,DC United,Sporting Kansas City,home,away,2.6,"[2.2,2.8)",0.387975042541123,"[0.34,0.42)",market_favorite,MAX_CLOSE,False,-1.0
2012-03-11,2012-03,USA,DC United,Sporting Kansas City,draw,away,3.6,"[3.5,4.0)",0.28020419739081115,"[0.28,0.34)",market_non_favorite,MAX_CLOSE,False,-1.0
2012-03-11,2012-03,USA,DC United,Sporting Kansas City,away,away,3.04,"[2.8,3.5)",0.3318207600680658,"[0.28,0.34)",market_non_favorite,MAX_CLOSE,True,2.04
2012-03-11,2012-03,USA,FC Dallas,New York Red Bulls,home,home,2.29,"[2.2,2.8)",0.4362249947046589,"[0.42,0.55)",market_favorite,MAX_CLOSE,True,1.29
2012-03-11,2012-03,USA,FC Dallas,New York Red Bulls,draw,home,3.48,"[2.8,3.5)",0.28705610283726113,"[0.28,0.34)",market_non_favorite,MAX_CLOSE,False,-1.0
